DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-11T13:21:00,22493.26,110399.90,87906.64,366.00,0.000000,0.000000
2017-09-11T13:26:00,22385.44,110399.90,87854.88,366.00,-107.824219,1.000000
2017-09-11T13:31:00,22508.47,110399.90,87838.49,366.00,7.605469,3.957686
2017-09-11T13:36:00,22395.07,110399.90,87859.57,366.00,-17.154492,3.426283
2017-09-11T13:41:00,22254.19,110399.90,87829.50,366.00,-46.852148,1.629286
2017-09-11T13:46:00,22241.79,110399.90,87841.70,366.00,-50.414118,1.111324
2017-09-11T13:51:00,22532.64,110399.90,87807.76,366.00,-15.122907,1.872851
2017-09-11T13:56:00,22370.84,110399.90,87818.66,366.00,-12.641067,1.864805
2017-09-11T14:01:00,22371.58,110399.90,87824.06,366.00,-10.591178,1.861818
2017-09-11T14:06:00,25410.58,110399.90,85327.63,366.00,156.793951,1.045300
2017-09-11T14:11:00,27667.40,110399.90,0.00,0.84,343.550586,0.781429
2017-09-11T14:16:00,23415.78,110399.90,84516.01,366.00,274.557351,0.874460
2017-09-11T14:21:00,22344.04,110399.90,84567.28,366.00,188.474835,1.053886
2017-09-11T14:26:00,22437.33,110399.90,84749.70,366.00,131.646175,1.153078
2017-09-11T14:31:00,22355.63,110399.90,84875.08,366.00,89.374009,1.217332
2017-09-11T14:36:00,22573.55,110399.90,84895.71,366.00,63.924443,1.247962
2017-09-11T14:41:00,22382.00,110399.90,85011.15,366.00,41.449889,1.271745
2017-09-11T14:46:00,22263.45,110399.90,85073.62,366.00,22.871140,1.286022
2017-09-11T14:51:00,22538.71,110399.90,85123.33,366.00,13.557813,1.290628
2017-09-11T14:56:00,22239.28,110399.90,85242.05,366.00,2.301138,1.292552
2017-09-11T15:01:00,22370.84,110399.90,85255.31,366.00,-4.353031,1.291335
2017-09-11T15:06:00,22370.23,110399.90,85329.23,366.00,-9.305888,1.288535
2017-09-11T15:11:00,22269.64,110399.90,85388.16,366.00,-14.066563,1.283506
2017-09-11T15:16:00,22287.86,110399.90,85434.77,366.00,-17.409448,1.277929
2017-09-11T15:21:00,22451.92,110399.90,85478.23,366.00,-18.336594,1.274818
2017-09-11T15:26:00,22337.84,110399.90,85541.78,366.00,-19.883952,1.269843
