DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-07T03:12:00,5881695.50,12581864.00,6700168.50,366.00,0.000000,0.000000
2017-09-07T03:17:00,5881627.00,12581864.00,6700135.62,366.00,-68.500000,1.000000
2017-09-07T03:22:00,5882310.00,12581864.00,6699295.45,366.00,307.250000,1.338079
2017-09-07T03:27:00,5882310.00,12581864.00,6699221.74,366.00,252.650000,0.983584
2017-09-07T03:32:00,5881900.50,12581864.00,6699310.79,366.00,109.300000,1.800856
2017-09-07T03:37:00,7643523.00,12581864.00,4745178.26,366.00,251713.085714,0.999628
2017-09-07T03:42:00,7156319.00,12581864.00,0.00,0.06,262401.892857,0.765536
2017-09-07T03:47:00,6507914.00,12581864.00,4798384.12,366.00,190954.988095,0.937840
2017-09-07T03:52:00,6248325.50,12581864.00,4891153.13,366.00,127576.866667,1.155818
2017-09-07T03:57:00,6166744.50,12581864.00,4971252.43,366.00,83903.030303,1.303388
2017-09-07T04:02:00,6138071.00,12581864.00,5042012.88,366.00,54963.822727,1.391051
2017-09-07T04:07:00,6137316.00,12581864.00,5102769.16,366.00,36125.094406,1.439772
2017-09-07T04:12:00,6142139.50,12581864.00,5156571.34,366.00,23707.129121,1.466571
2017-09-07T04:17:00,6147272.50,12581864.00,5204476.92,366.00,15370.861538,1.481211
2017-09-07T04:22:00,6150910.00,12581864.00,5247468.38,366.00,9658.953571,1.489043
2017-09-07T04:27:00,6127496.00,12581864.00,5286829.24,366.00,5107.464706,1.493216
2017-09-07T04:32:00,6154678.00,12581864.00,5322180.63,366.00,2416.727941,1.494549
2017-09-07T04:37:00,6136767.00,12581864.00,5354940.31,366.00,171.864809,1.494436
2017-09-07T04:42:00,6124123.50,12581864.00,5385233.34,366.00,-1637.332456,1.493053
2017-09-07T04:47:00,6131847.00,12581864.00,5413207.52,366.00,-2821.735714,1.491229
2017-09-07T04:52:00,6162730.50,12581864.00,5438412.74,366.00,-3260.771429,1.490101
2017-09-07T04:57:00,6131418.50,12581864.00,5462512.23,366.00,-3923.105308,1.487918
2017-09-07T05:02:00,6129163.00,12581864.00,5485046.76,366.00,-4408.928854,1.485603
2017-09-07T05:07:00,6145932.50,12581864.00,5505892.29,366.00,-4571.228696,1.484022
2017-09-07T05:12:00,6151784.50,12581864.00,5525301.05,366.00,-4601.358462,1.482774
2017-09-07T05:17:00,6140678.00,12581864.00,5543772.74,366.00,-4680.649744,1.481161
2017-09-07T05:22:00,6155266.00,12581864.00,5560902.16,366.00,-4590.653541,1.480273
2017-09-07T05:27:00,6135736.50,12581864.00,5577467.40,366.00,-4628.997811,1.478635
