DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-11T15:16:00,17616.55,83199.99,65583.44,366.00,0.000000,0.000000
2017-09-11T15:21:00,17482.84,83199.99,65519.27,366.00,-133.708984,1.000000
2017-09-11T15:26:00,17781.44,83199.99,65334.95,366.00,82.446289,2.860531
2017-09-11T15:31:00,17835.04,83199.99,65290.66,366.00,95.406641,1.798597
2017-09-11T15:36:00,17875.77,83199.99,65257.84,366.00,87.063867,1.356452
2017-09-11T15:41:00,17594.47,83199.99,65290.80,366.00,32.056417,2.110801
2017-09-11T15:46:00,17879.15,83199.99,65245.48,366.00,39.478097,1.790277
2017-09-11T15:51:00,17469.36,83199.99,65263.08,366.00,5.131045,1.993435
2017-09-11T15:56:00,17637.49,83199.99,65267.54,366.00,-0.030794,1.993840
2017-09-11T16:01:00,17569.23,83199.99,65287.17,366.00,-6.380114,1.946015
2017-09-11T16:06:00,17995.60,83199.99,65222.82,366.00,9.826864,1.754593
2017-09-11T16:11:00,18680.40,83199.99,64707.37,366.00,45.137729,1.134110
2017-09-11T16:16:00,18060.40,83199.99,64681.55,366.00,44.551972,1.073529
2017-09-11T16:21:00,17833.84,83199.99,64704.22,366.00,36.437599,1.129832
2017-09-11T16:26:00,17995.60,83199.99,64703.05,366.00,34.296212,1.107507
2017-09-11T16:31:00,17656.52,83199.99,64724.03,366.00,24.627217,1.217219
2017-09-11T16:36:00,17561.33,83199.99,64743.17,366.00,15.642210,1.304499
2017-09-11T16:41:00,17865.91,83199.99,64753.43,366.00,14.406026,1.303539
2017-09-11T16:46:00,17833.16,83199.99,64769.37,366.00,12.776734,1.309463
2017-09-11T16:51:00,18022.83,83199.99,64764.28,366.00,14.116612,1.274721
2017-09-11T16:56:00,18164.68,83199.99,64736.19,366.00,16.767416,1.206984
2017-09-11T17:01:00,18120.91,83199.99,64726.65,366.00,18.040332,1.156470
2017-09-11T17:06:00,17759.90,83199.99,64739.14,366.00,14.888660,1.198501
2017-09-11T17:11:00,17944.04,83199.99,64740.68,366.00,14.154471,1.194178
2017-09-11T17:16:00,17721.14,83199.99,64754.36,366.00,11.394680,1.233111
2017-09-11T17:21:00,17601.23,83199.99,64762.16,366.00,8.102308,1.274836
2017-09-11T17:26:00,18010.03,83199.99,64757.66,366.00,8.669507,1.255858
2017-09-11T17:31:00,17774.02,83199.99,64768.49,366.00,7.315571,1.270751
2017-09-11T17:36:00,17993.39,83199.99,64769.36,366.00,7.685536,1.255658
2017-09-11T17:41:00,17534.20,83199.99,64773.75,366.00,4.974148,1.284839
2017-09-11T17:46:00,17547.70,83199.99,64780.48,366.00,2.806325,1.297415
