DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-02T17:21:00,67239048.00,1593555584.00,1526316536.00,366.00,0.000000,0.000000
2017-09-02T17:26:00,67318520.00,1593555584.00,1526198918.87,366.00,79472.000000,1.000000
2017-09-02T17:31:00,67134688.00,1593555584.00,1526176439.03,366.00,-52180.000000,2.793439
2017-09-02T17:36:00,67135104.00,1593555584.00,1526212117.71,366.00,-49566.400000,2.090115
2017-09-02T17:41:00,67080524.00,1593555584.00,1526236811.21,366.00,-50046.400000,1.451151
2017-09-02T17:46:00,67189168.00,1593555584.00,1526246926.24,366.00,-27513.485714,1.925780
2017-09-02T17:51:00,67279496.00,1593555584.00,1526234284.18,366.00,-6840.142857,2.238194
2017-09-02T17:56:00,67322696.00,1593555584.00,1526213456.25,366.00,5943.761905,2.082962
2017-09-02T18:28:00,67180184.00,1593555584.00,1526204990.69,366.00,1741.185714,1.949369
2017-09-02T18:33:00,67251272.00,1593555584.00,1526203064.92,366.00,1994.229412,1.937443
2017-09-02T18:38:00,67270288.00,1593555584.00,1526204424.15,366.00,2501.647059,1.907481
2017-09-02T18:43:00,67085644.00,1593555584.00,1526182214.33,366.00,-425.527348,1.805866
2017-09-02T18:48:00,67148168.00,1593555584.00,1526187335.93,366.00,-1526.828070,1.765322
2017-09-02T18:53:00,67303824.00,1593555584.00,1526182405.95,366.00,-83.735338,1.743954
2017-09-02T18:58:00,67144032.00,1593555584.00,1526182690.24,366.00,-1089.605195,1.709390
2017-09-02T19:03:00,67081652.00,1593555584.00,1526183677.51,366.00,-2571.765104,1.603114
2017-09-02T19:08:00,67108024.00,1593555584.00,1526185224.68,366.00,-3384.889328,1.531468
2017-09-02T19:13:00,67081688.00,1593555584.00,1526188272.17,366.00,-4240.506087,1.437518
2017-09-02T19:18:00,67179920.00,1593555584.00,1526188936.37,366.00,-3960.670769,1.438500
2017-09-02T19:23:00,67100268.00,1593555584.00,1526191304.97,366.00,-4387.563761,1.374544
2017-09-02T19:28:00,67179512.00,1593555584.00,1526192262.40,366.00,-4062.625153,1.380855
2017-09-02T19:33:00,67080428.00,1593555584.00,1526191829.94,366.00,-4504.642583,1.307073
2017-09-02T19:38:00,67110616.00,1593555584.00,1526195786.60,366.00,-4622.045320,1.266856
2017-09-02T19:43:00,67083024.00,1593555584.00,1526197094.63,366.00,-4865.675640,1.208519
2017-09-02T19:48:00,67214096.00,1593555584.00,1526194480.56,366.00,-4242.895161,1.251491
2017-09-02T19:53:00,67231784.00,1593555584.00,1526195070.49,366.00,-3605.201613,1.296072
2017-09-02T19:58:00,67214128.00,1593555584.00,1526196664.78,366.00,-3151.770053,1.323967
2017-09-02T20:03:00,67085576.00,1593555584.00,1526194964.67,366.00,-3406.053476,1.274637
2017-09-02T20:08:00,67084000.00,1593555584.00,1526197171.20,366.00,-3610.452661,1.228282
2017-09-02T20:13:00,67280600.00,1593555584.00,1526189636.09,366.00,-2880.777864,1.285035
2017-09-02T20:18:00,67145704.00,1593555584.00,1526190962.07,366.00,-2826.566145,1.277523
2017-09-02T20:23:00,67141872.00,1593555584.00,1526193499.62,366.00,-2784.545793,1.268789
2017-09-02T20:28:00,67290368.00,1593555584.00,1526190285.32,366.00,-2166.818623,1.310667
2017-09-02T20:33:00,67233600.00,1593555584.00,1526189712.36,366.00,-1836.990994,1.329724
2017-09-02T20:38:00,67144472.00,1593555584.00,1526192106.12,366.00,-1857.282230,1.320791
2017-09-02T20:43:00,67081352.00,1593555584.00,1526191131.01,366.00,-2078.340167,1.285175
2017-09-02T20:48:00,67082472.00,1593555584.00,1526193050.56,366.00,-2259.812141,1.251505
2017-09-02T20:53:00,67227936.00,1593555584.00,1526191885.97,366.00,-1969.989852,1.273106
2017-09-02T20:58:00,67184688.00,1593555584.00,1526193694.40,366.00,-1836.776812,1.280106
2017-09-02T21:03:00,67241624.00,1593555584.00,1526192436.83,366.00,-1557.093309,1.299045
2017-09-02T21:08:00,67164792.00,1593555584.00,1526194174.74,366.00,-1511.825624,1.298364
2017-09-02T21:13:00,67184760.00,1593555584.00,1526195965.58,366.00,-1417.189970,1.302872
2017-09-02T21:18:00,67094356.00,1593555584.00,1526196112.60,366.00,-1551.605714,1.279082
2017-09-02T21:23:00,67150400.00,1593555584.00,1526198332.19,366.00,-1535.005042,1.275139
2017-09-02T21:28:00,67172240.00,1593555584.00,1526200209.58,366.00,-1467.397647,1.277633
2017-09-02T21:33:00,67151408.00,1593555584.00,1526202277.66,366.00,-1449.454794,1.274221
2017-09-02T21:38:00,67201936.00,1593555584.00,1526203073.00,366.00,-1324.500564,1.283666
2017-09-02T21:43:00,67282400.00,1593555584.00,1526199457.56,366.00,-1047.695979,1.300894
2017-09-02T21:48:00,67120432.00,1593555584.00,1526199572.18,366.00,-1113.490909,1.288898
2017-09-02T21:53:00,67203688.00,1593555584.00,1526200027.95,366.00,-1013.894463,1.295545
2017-09-02T21:58:00,67088040.00,1593555584.00,1526199655.80,366.00,-1132.467721,1.274207
2017-09-02T22:03:00,67163880.00,1593555584.00,1526201424.04,366.00,-1104.230090,1.273919
2017-09-02T22:08:00,67279368.00,1593555584.00,1526198094.21,366.00,-881.154413,1.287743
2017-09-02T22:13:00,67084320.00,1593555584.00,1526197339.88,366.00,-997.961211,1.267638
2017-09-02T22:18:00,67147896.00,1593555584.00,1526198926.98,366.00,-1001.205288,1.263932
2017-09-02T22:23:00,67115344.00,1593555584.00,1526200045.87,366.00,-1052.610511,1.252559
2017-09-02T22:28:00,67086780.00,1593555584.00,1526201302.61,366.00,-1140.212558,1.233380
2017-09-02T22:33:00,67117600.00,1593555584.00,1526202835.77,366.00,-1173.758150,1.223108
2017-09-02T22:38:00,67801808.00,1593555584.00,1526096898.10,366.00,-245.725175,1.173448
2017-09-02T22:43:00,67188032.00,1593555584.00,1526098238.26,366.00,-232.010270,1.173575
2017-09-02T22:48:00,67115384.00,1593555584.00,1526100632.35,366.00,-314.855296,1.171108
2017-09-02T22:53:00,67149472.00,1593555584.00,1526103144.34,366.00,-346.608925,1.169993
2017-09-02T22:58:00,67270776.00,1593555584.00,1526102687.02,366.00,-224.561491,1.171198
2017-09-02T23:03:00,67191072.00,1593555584.00,1526104498.50,366.00,-208.631616,1.171378
2017-09-02T23:08:00,67225296.00,1593555584.00,1526105417.58,366.00,-153.596647,1.171854
2017-09-02T23:13:00,67245032.00,1593555584.00,1526105747.73,366.00,-80.317255,1.171966
2017-09-02T23:18:00,67350528.00,1593555584.00,1526100286.39,366.00,104.365544,1.167508
2017-09-02T23:23:00,67177744.00,1593555584.00,1526102185.45,366.00,87.567034,1.167609
2017-09-02T23:28:00,67081544.00,1593555584.00,1526103756.03,366.00,-29.278293,1.166121
2017-09-02T23:33:00,67084624.00,1593555584.00,1526105397.83,366.00,-133.950677,1.163728
2017-09-02T23:38:00,67237248.00,1593555584.00,1526106022.03,366.00,-78.070561,1.163881
2017-09-02T23:43:00,67182984.00,1593555584.00,1526107647.17,366.00,-79.141466,1.163859
2017-09-02T23:48:00,67281840.00,1593555584.00,1526106597.59,366.00,13.792697,1.162832
2017-09-02T23:53:00,67087824.00,1593555584.00,1526107716.33,366.00,-79.728317,1.161044
2017-09-02T23:58:00,67114112.00,1593555584.00,1526109550.21,366.00,-142.671725,1.159516
2017-09-03T00:03:00,67088952.00,1593555584.00,1526110871.13,366.00,-223.175150,1.156522
2017-09-03T00:08:00,67183136.00,1593555584.00,1526112429.32,366.00,-216.752193,1.156582
2017-09-03T00:13:00,67214960.00,1593555584.00,1526113572.30,366.00,-183.852222,1.157142
2017-09-03T00:18:00,67087284.00,1593555584.00,1526114341.05,366.00,-257.865312,1.153764
2017-09-03T00:23:00,67212136.00,1593555584.00,1526115246.04,366.00,-226.504722,1.154470
2017-09-03T00:28:00,67213920.00,1593555584.00,1526116273.76,366.00,-195.682146,1.155086
2017-09-03T00:33:00,67115432.00,1593555584.00,1526117576.52,366.00,-242.214434,1.152985
2017-09-03T00:38:00,67117816.00,1593555584.00,1526119138.65,366.00,-283.712223,1.150767
2017-09-03T00:43:00,67083840.00,1593555584.00,1526120085.62,366.00,-347.187291,1.146484
2017-09-03T00:48:00,67103988.00,1593555584.00,1526121305.36,366.00,-391.879790,1.143056
2017-09-03T00:53:00,67145640.00,1593555584.00,1526122818.74,366.00,-404.236456,1.141801
2017-09-03T00:58:00,67125104.00,1593555584.00,1526124163.98,366.00,-429.630151,1.139407
2017-09-03T01:03:00,67117008.00,1593555584.00,1526125508.68,366.00,-458.588072,1.136456
2017-09-03T01:08:00,67088636.00,1593555584.00,1526126497.82,366.00,-504.119261,1.131463
2017-09-03T01:13:00,67091360.00,1593555584.00,1526127572.72,366.00,-544.783451,1.126488
2017-09-03T01:18:00,67089412.00,1593555584.00,1526128597.73,366.00,-583.869346,1.121218
2017-09-03T01:23:00,67216240.00,1593555584.00,1526129234.85,366.00,-541.815351,1.124279
2017-09-03T01:28:00,67251536.00,1593555584.00,1526129155.16,366.00,-480.539221,1.128518
2017-09-03T01:33:00,67319424.00,1593555584.00,1526126377.36,366.00,-382.251881,1.133481
2017-09-03T01:38:00,67154768.00,1593555584.00,1526127733.39,366.00,-385.363774,1.132799
2017-09-03T01:43:00,67170296.00,1593555584.00,1526129030.07,366.00,-379.208011,1.132827
2017-09-03T01:48:00,67178968.00,1593555584.00,1526130235.63,366.00,-368.334183,1.133216
2017-09-03T01:53:00,67204104.00,1593555584.00,1526131076.51,366.00,-344.062371,1.134498
2017-09-03T01:58:00,67346568.00,1593555584.00,1526126764.06,366.00,-244.165872,1.137111
2017-09-03T02:03:00,67206472.00,1593555584.00,1526127607.25,366.00,-223.800831,1.137852
2017-09-03T02:08:00,67235256.00,1593555584.00,1526127739.80,366.00,-189.495445,1.138887
2017-09-03T02:13:00,67212968.00,1593555584.00,1526128417.54,366.00,-168.324197,1.139495
2017-09-03T02:18:00,67253336.00,1593555584.00,1526128161.75,366.00,-128.012084,1.140174
2017-09-03T02:23:00,67239616.00,1593555584.00,1526128338.40,366.00,-96.538304,1.140567
2017-09-03T02:28:00,67219192.00,1593555584.00,1526128934.32,366.00,-76.545981,1.140796
2017-09-03T02:33:00,67385232.00,1593555584.00,1526122714.75,366.00,21.147384,1.137009
2017-09-03T02:38:00,67285992.00,1593555584.00,1526121819.69,366.00,67.512010,1.135475
2017-09-03T02:43:00,67183952.00,1593555584.00,1526122901.87,366.00,64.747705,1.135504
2017-09-03T02:48:00,67084724.00,1593555584.00,1526123819.15,366.00,17.465730,1.134922
2017-09-03T02:53:00,67088176.00,1593555584.00,1526124892.73,366.00,-25.894068,1.133930
2017-09-03T02:58:00,67089004.00,1593555584.00,1526125745.95,366.00,-66.696878,1.132549
2017-09-03T03:03:00,67182176.00,1593555584.00,1526126793.41,366.00,-65.619917,1.132553
2017-09-03T03:08:00,67148032.00,1593555584.00,1526127903.04,366.00,-78.914998,1.132160
2017-09-03T03:13:00,67111216.00,1593555584.00,1526128868.34,366.00,-106.736926,1.130933
2017-09-03T03:18:00,67180968.00,1593555584.00,1526129835.00,366.00,-104.807858,1.130950
2017-09-03T03:23:00,67238800.00,1593555584.00,1526130034.05,366.00,-79.806662,1.131265
2017-09-03T03:28:00,67149712.00,1593555584.00,1526131070.08,366.00,-91.020392,1.130856
2017-09-03T03:33:00,67148304.00,1593555584.00,1526132193.64,366.00,-102.210002,1.130390
2017-09-03T03:38:00,67145112.00,1593555584.00,1526133319.07,366.00,-114.048098,1.129827
2017-09-03T03:43:00,67269560.00,1593555584.00,1526132637.79,366.00,-78.626424,1.130112
2017-09-03T03:48:00,67180760.00,1593555584.00,1526133554.41,366.00,-77.598636,1.130114
2017-09-03T03:53:00,67090660.00,1593555584.00,1526134247.31,366.00,-109.329908,1.128329
2017-09-03T03:58:00,67254000.00,1593555584.00,1526133742.94,366.00,-81.128824,1.128685
2017-09-03T04:03:00,67230016.00,1593555584.00,1526134065.24,366.00,-62.630903,1.128897
2017-09-03T04:08:00,67375768.00,1593555584.00,1526129447.22,366.00,5.627566,1.126163
2017-09-03T04:13:00,67180400.00,1593555584.00,1526130323.27,366.00,4.058460,1.126164
2017-09-03T04:18:00,67088636.00,1593555584.00,1526131147.76,366.00,-28.335785,1.125219
2017-09-03T04:23:00,67150880.00,1593555584.00,1526132236.50,366.00,-38.646856,1.124999
2017-09-03T04:28:00,67181064.00,1593555584.00,1526133103.94,366.00,-38.629714,1.124993
2017-09-03T04:33:00,67279600.00,1593555584.00,1526132377.90,366.00,-6.869663,1.124452
2017-09-03T04:38:00,67316448.00,1593555584.00,1526130656.41,366.00,35.215842,1.122748
2017-09-03T04:43:00,68195128.00,1593555584.00,1526030205.18,366.00,350.332022,1.064198
2017-09-03T04:48:00,67174912.00,1593555584.00,1526029363.52,366.00,337.374503,1.064844
2017-09-03T04:53:00,67194552.00,1593555584.00,1526030538.74,366.00,330.831488,1.065050
2017-09-03T04:58:00,67361048.00,1593555584.00,1526029212.02,366.00,374.357755,1.060976
2017-09-03T05:03:00,67194696.00,1593555584.00,1526030241.45,366.00,366.806440,1.061266
2017-09-03T05:08:00,67192328.00,1593555584.00,1526031412.23,366.00,358.770708,1.061603
2017-09-03T05:13:00,67217872.00,1593555584.00,1526032369.96,366.00,358.302315,1.061328
2017-09-03T05:18:00,67088308.00,1593555584.00,1526033358.63,366.00,321.030468,1.063748
2017-09-03T05:23:00,67091036.00,1593555584.00,1526034491.22,366.00,285.942402,1.065803
2017-09-03T05:28:00,67186600.00,1593555584.00,1526035639.50,366.00,278.543502,1.066104
2017-09-03T05:33:00,67094336.00,1593555584.00,1526036744.16,366.00,246.261171,1.067782
2017-09-03T05:38:00,67150248.00,1593555584.00,1526038033.25,366.00,230.205289,1.068545
2017-09-03T05:43:00,67193720.00,1593555584.00,1526039102.35,366.00,226.237916,1.068640
2017-09-03T05:48:00,67143296.00,1593555584.00,1526040353.01,366.00,209.185375,1.069418
2017-09-03T05:53:00,67084092.00,1593555584.00,1526041330.25,366.00,177.468681,1.070663
2017-09-03T05:58:00,67169880.00,1593555584.00,1526042496.74,366.00,168.780119,1.070973
2017-09-03T06:03:00,67161832.00,1593555584.00,1526043686.03,366.00,158.360321,1.071343
2017-09-03T06:08:00,67181224.00,1593555584.00,1526044779.45,366.00,153.111314,1.071501
2017-09-03T06:13:00,67160536.00,1593555584.00,1526045935.58,366.00,142.956008,1.071842
2017-09-03T06:18:00,67114592.00,1593555584.00,1526047049.98,366.00,122.036517,1.072453
2017-09-03T06:23:00,67184336.00,1593555584.00,1526048084.64,366.00,118.529571,1.072535
2017-09-03T06:28:00,67297208.00,1593555584.00,1526047519.16,366.00,141.746107,1.071332
2017-09-03T06:33:00,67297600.00,1593555584.00,1526047070.79,366.00,164.161127,1.069985
2017-09-03T06:38:00,67089648.00,1593555584.00,1526047798.01,366.00,137.875305,1.070896
2017-09-03T06:43:00,67185248.00,1593555584.00,1526048798.18,366.00,134.242093,1.070994
2017-09-03T06:48:00,67206560.00,1593555584.00,1526049656.45,366.00,135.494339,1.070883
2017-09-03T06:53:00,67252352.00,1593555584.00,1526049925.03,366.00,146.824719,1.070228
2017-09-03T06:58:00,67118152.00,1593555584.00,1526050880.78,366.00,128.318297,1.070881
2017-09-03T07:03:00,67190400.00,1593555584.00,1526051817.61,366.00,126.081964,1.070926
2017-09-03T07:08:00,67183976.00,1593555584.00,1526052788.18,366.00,122.524236,1.071027
2017-09-03T07:13:00,67206424.00,1593555584.00,1526053593.25,366.00,123.810043,1.070921
2017-09-03T07:18:00,67089344.00,1593555584.00,1526054362.03,366.00,100.573785,1.071556
2017-09-03T07:23:00,67089492.00,1593555584.00,1526055263.65,366.00,78.157828,1.072006
2017-09-03T07:28:00,67174984.00,1593555584.00,1526056243.43,366.00,73.943533,1.072098
2017-09-03T07:33:00,67315184.00,1593555584.00,1526055215.27,366.00,98.129568,1.070959
2017-09-03T07:38:00,67194040.00,1593555584.00,1526056078.30,366.00,97.320163,1.070957
2017-09-03T07:43:00,67318376.00,1593555584.00,1526055086.57,366.00,121.018876,1.069590
2017-09-03T07:48:00,67162824.00,1593555584.00,1526055983.54,366.00,113.588383,1.069857
2017-09-03T07:53:00,67094204.00,1593555584.00,1526056831.88,366.00,93.169976,1.070428
2017-09-03T07:58:00,67168032.00,1593555584.00,1526057798.32,366.00,87.477996,1.070590
2017-09-03T08:03:00,67202616.00,1593555584.00,1526058575.14,366.00,88.471848,1.070526
2017-09-03T08:08:00,67320568.00,1593555584.00,1526057509.19,366.00,111.381273,1.069200
2017-09-03T08:13:00,67172440.00,1593555584.00,1526058395.83,366.00,106.235419,1.069381
2017-09-03T08:18:00,67342864.00,1593555584.00,1526056805.95,366.00,132.279659,1.067563
2017-09-03T08:23:00,67129120.00,1593555584.00,1526057567.86,366.00,118.945358,1.068124
2017-09-03T08:28:00,67196088.00,1593555584.00,1526058368.70,366.00,117.955300,1.068124
2017-09-03T08:33:00,67205936.00,1593555584.00,1526059112.85,366.00,118.712227,1.068032
2017-09-03T08:38:00,67230520.00,1593555584.00,1526059614.58,366.00,123.710830,1.067683
2017-09-03T08:43:00,67116144.00,1593555584.00,1526060430.28,366.00,108.798366,1.068283
2017-09-03T08:48:00,67087376.00,1593555584.00,1526061161.64,366.00,89.430946,1.068879
2017-09-03T08:53:00,67108148.00,1593555584.00,1526062030.94,366.00,74.167590,1.069277
2017-09-03T08:58:00,67091260.00,1593555584.00,1526062822.53,366.00,56.549573,1.069581
2017-09-03T09:03:00,67110528.00,1593555584.00,1526063716.60,366.00,42.658409,1.069758
2017-09-03T09:08:00,67152776.00,1593555584.00,1526064636.28,366.00,36.104395,1.069846
2017-09-03T09:13:00,67220480.00,1593555584.00,1526065165.97,366.00,40.709661,1.069734
2017-09-03T09:18:00,67297936.00,1593555584.00,1526064634.57,366.00,57.578869,1.069067
2017-09-03T09:23:00,67210432.00,1593555584.00,1526065284.09,366.00,60.044057,1.068974
2017-09-03T09:28:00,67235080.00,1593555584.00,1526065704.23,366.00,66.294130,1.068717
2017-09-03T09:33:00,67140248.00,1593555584.00,1526066523.69,366.00,57.608370,1.068923
2017-09-03T09:38:00,67151576.00,1593555584.00,1526067404.64,366.00,50.918119,1.069067
2017-09-03T09:43:00,67151560.00,1593555584.00,1526068270.24,366.00,44.418376,1.069189
2017-09-03T09:48:00,67222336.00,1593555584.00,1526068762.49,366.00,48.775697,1.069049
2017-09-03T09:53:00,67244384.00,1593555584.00,1526069054.14,366.00,56.287065,1.068762
2017-09-03T09:58:00,67160360.00,1593555584.00,1526069867.29,366.00,51.151388,1.068882
2017-09-03T10:03:00,67184328.00,1593555584.00,1526070624.47,366.00,49.666267,1.068912
2017-09-03T10:08:00,67093724.00,1593555584.00,1526071247.38,366.00,35.090205,1.069054
2017-09-03T10:13:00,67142536.00,1593555584.00,1526072102.54,366.00,27.936790,1.069131
2017-09-03T10:18:00,67484760.00,1593555584.00,1526065856.63,366.00,69.609617,1.066177
