DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-11T16:06:00,374863.91,662399.44,287535.53,366.00,0.000000,0.000000
2017-09-11T16:11:00,332372.69,662399.44,267140.51,366.00,-42491.218750,1.000000
2017-09-11T16:16:00,309682.31,662399.44,322017.84,366.00,-32590.796875,0.588236
2017-09-11T16:21:00,286157.50,662399.44,350577.22,366.00,-28880.959375,0.360210
2017-09-11T16:26:00,267764.03,662399.44,374696.01,366.00,-26041.493750,0.258046
2017-09-11T16:31:00,278909.16,662399.44,377521.45,366.00,-19917.843750,0.394275
2017-09-11T16:36:00,374382.94,662399.44,284514.64,366.00,-5367.437500,1.472931
2017-09-11T16:41:00,385250.56,662399.44,268274.68,366.00,2048.153646,1.532962
2017-09-11T16:46:00,383664.81,662399.44,256748.20,366.00,5266.502604,1.415846
2017-09-11T16:51:00,378981.22,662399.44,250813.84,366.00,6362.202273,1.312107
2017-09-11T16:56:00,310195.19,662399.44,250847.73,366.00,3544.027841,1.422087
2017-09-11T17:01:00,287144.19,662399.44,253405.37,366.00,895.272290,1.475397
2017-09-11T17:06:00,286422.72,662399.44,251044.86,366.00,-758.923077,1.462758
2017-09-11T17:11:00,285119.50,662399.44,250856.81,366.00,-1814.254327,1.424123
2017-09-11T17:16:00,298551.63,662399.44,251913.62,366.00,-2119.060156,1.399855
2017-09-11T17:21:00,275703.81,662399.44,259657.03,366.00,-2780.263006,1.337690
2017-09-11T17:26:00,265626.44,662399.44,265248.86,366.00,-3377.110294,1.259274
2017-09-11T17:31:00,309174.44,662399.44,263117.12,366.00,-2972.702948,1.271434
2017-09-11T17:36:00,373559.78,662399.44,263059.69,366.00,-1619.684320,1.347411
2017-09-11T17:41:00,405617.16,662399.44,254101.57,366.00,-152.812758,1.356930
2017-09-11T17:46:00,318231.50,662399.44,245382.47,366.00,-199.840869,1.356441
2017-09-11T17:51:00,272125.19,662399.44,248900.64,366.00,-779.503935,1.334126
2017-09-11T17:56:00,274007.56,662399.44,245237.84,366.00,-1191.618454,1.306312
2017-09-11T18:01:00,277697.25,662399.44,245834.14,366.00,-1460.133573,1.279407
2017-09-11T18:06:00,275189.97,662399.44,249391.61,366.00,-1678.828245,1.249860
2017-09-11T18:11:00,279123.75,662399.44,251298.85,366.00,-1802.822265,1.225256
2017-09-11T18:16:00,286494.19,662399.44,252995.95,366.00,-1828.426568,1.209722
2017-09-11T18:21:00,340191.09,662399.44,256158.44,366.00,-1438.636913,1.241236
2017-09-11T18:26:00,283959.81,662399.44,256624.15,366.00,-1501.997291,1.224221
2017-09-11T18:31:00,327532.63,662399.44,256163.14,366.00,-1262.697921,1.242486
2017-09-11T18:36:00,297651.69,662399.44,258142.24,366.00,-1239.913999,1.237659
2017-09-11T18:41:00,269251.25,662399.44,260562.58,366.00,-1375.464311,1.209306
2017-09-11T18:46:00,313154.53,662399.44,260540.93,366.00,-1245.686518,1.218567
2017-09-11T18:51:00,303275.50,662399.44,261804.69,366.00,-1181.031474,1.219821
2017-09-11T18:56:00,272850.53,662399.44,263549.44,366.00,-1266.101234,1.196806
2017-09-11T19:01:00,308515.41,662399.44,264285.42,366.00,-1171.403346,1.203566
2017-09-11T19:06:00,319227.94,662399.44,265225.32,366.00,-1040.539837,1.216552
2017-09-11T19:11:00,305703.28,662399.44,266398.83,366.00,-979.822344,1.219589
2017-09-11T19:16:00,263939.47,662399.44,267782.62,366.00,-1084.840448,1.191545
2017-09-11T19:21:00,302181.38,662399.44,267804.76,366.00,-1030.995919,1.193907
2017-09-11T19:26:00,340932.19,662399.44,267802.09,366.00,-846.043282,1.217370
2017-09-11T19:31:00,292736.75,662399.44,268275.76,366.00,-843.590486,1.212221
2017-09-11T19:36:00,206299.50,662399.44,265899.59,366.00,-1112.903050,1.140593
2017-09-11T19:41:00,263453.53,662399.44,263924.25,366.00,-1170.556904,1.118395
2017-09-11T19:46:00,255363.00,662399.44,265102.04,366.00,-1240.915699,1.091151
2017-09-11T19:51:00,268915.38,662399.44,265830.88,366.00,-1261.433320,1.075183
2017-09-11T19:56:00,267795.38,662399.44,267240.77,366.00,-1279.064654,1.059269
2017-09-11T20:01:00,271748.38,662399.44,268358.73,366.00,-1281.234923,1.047177
2017-09-11T20:06:00,273097.88,662399.44,269520.02,366.00,-1276.707459,1.036831
2017-09-11T20:11:00,328453.94,662399.44,269067.88,366.00,-1139.448408,1.067039
2017-09-11T20:16:00,313797.53,662399.44,269213.76,366.00,-1048.297752,1.083797
2017-09-11T20:21:00,293089.91,662399.44,270237.06,366.00,-1010.067293,1.086120
2017-09-11T20:26:00,264846.03,662399.44,271176.31,366.00,-1033.098452,1.070321
2017-09-11T20:31:00,311592.72,662399.44,271160.09,366.00,-957.138828,1.084838
2017-09-11T20:36:00,388528.16,662399.44,267054.74,366.00,-737.430977,1.131923
2017-09-11T20:41:00,378862.66,662399.44,263329.78,366.00,-557.219368,1.158825
2017-09-11T20:46:00,295831.69,662399.44,263633.72,366.00,-545.003403,1.158326
2017-09-11T20:51:00,290988.81,662399.44,264210.68,366.00,-541.544039,1.156229
2017-09-11T20:56:00,314299.81,662399.44,264839.09,366.00,-497.996707,1.161530
2017-09-11T21:01:00,299871.75,662399.44,265550.98,366.00,-481.497504,1.162239
2017-09-11T21:06:00,284416.03,662399.44,266508.60,366.00,-490.324858,1.157969
2017-09-11T21:11:00,289037.59,662399.44,267329.35,366.00,-490.472710,1.155379
2017-09-11T21:16:00,289513.44,662399.44,268214.80,366.00,-489.168950,1.153046
2017-09-11T21:21:00,371954.75,662399.44,265960.40,366.00,-368.372385,1.168277
2017-09-11T21:26:00,315580.88,662399.44,264885.67,366.00,-336.717754,1.171741
2017-09-11T21:31:00,286290.72,662399.44,265710.11,366.00,-347.140450,1.168513
