DateTime,Metric,Capacity,CR,TR,beta,r2
2017-08-22T00:11:00,59883.93,79799.99,19916.06,366.00,0.000000,0.000000
2017-08-22T00:26:00,59855.60,79799.99,19937.85,366.00,-9.444010,0.137931
2017-08-22T00:31:00,59907.27,79799.99,19885.96,366.00,2.779167,1.862523
2017-08-22T00:36:00,60042.00,79799.99,19741.85,366.00,25.121689,0.968949
2017-08-22T00:41:00,60609.05,79799.99,0.00,0.73,91.164156,0.777193
2017-08-22T00:46:00,60082.17,79799.99,19427.32,366.00,67.178261,0.924529
2017-08-22T00:51:00,60447.59,79799.99,0.00,0.88,75.867491,0.707274
2017-08-22T00:56:00,60830.29,79799.99,0.00,0.68,97.027801,0.503851
2017-08-22T01:01:00,60388.34,79799.99,0.00,0.78,84.070478,0.540468
2017-08-22T01:06:00,60228.07,79799.99,0.00,0.98,67.197557,0.678920
2017-08-22T01:11:00,60110.36,79799.99,19278.77,366.00,50.903882,0.854756
2017-08-22T01:16:00,59810.58,79799.99,19305.37,366.00,30.642568,1.118913
2017-08-22T01:21:00,59940.66,79799.99,19306.98,366.00,19.958505,1.209157
2017-08-22T01:26:00,59959.74,79799.99,19324.10,366.00,12.790363,1.255455
2017-08-22T01:31:00,59877.21,79799.99,19332.40,366.00,6.002074,1.285664
2017-08-22T01:36:00,59767.22,79799.99,19343.22,366.00,-0.796624,1.289800
2017-08-22T01:41:00,59993.39,79799.99,19344.31,366.00,-2.079409,1.287750
2017-08-22T01:46:00,59950.30,79799.99,19365.51,366.00,-3.599873,1.282340
2017-08-22T01:51:00,60063.61,79799.99,19364.46,366.00,-3.207068,1.282818
2017-08-22T01:56:00,59837.25,79799.99,19366.63,366.00,-5.558198,1.265912
2017-08-22T02:01:00,60809.75,79799.99,19141.31,366.00,3.283924,1.245078
2017-08-22T02:06:00,61693.33,79799.99,18758.21,366.00,18.895378,1.092679
2017-08-22T02:11:00,59727.66,79799.99,18756.73,366.00,12.729176,1.140005
2017-08-22T02:16:00,59670.80,79799.99,18749.86,366.00,7.285798,1.168492
2017-08-22T02:21:00,59671.07,79799.99,18779.71,366.00,2.909941,1.180059
