DateTime,Metric,Capacity,CR,TR,beta,r2
2017-09-02T17:21:00,6817.75,27599.97,20782.23,366.00,0.000000,0.000000
2017-09-02T17:26:00,5362.06,27599.97,20083.53,366.00,-1455.684082,1.000000
2017-09-02T17:31:00,5351.08,27599.97,20468.19,366.00,-733.331299,1.578384
2017-09-02T17:36:00,8646.46,27599.97,18364.58,366.00,547.515869,2.132435
2017-09-02T17:41:00,5053.86,27599.97,18425.81,366.00,-24.337109,2.402258
2017-09-02T17:46:00,5201.06,27599.97,19112.51,366.00,-163.218415,2.280888
2017-09-02T17:51:00,4715.00,27599.97,19341.37,366.00,-247.409685,2.052326
2017-09-02T17:56:00,4468.62,27599.97,19529.67,366.00,-282.403239,1.831449
2017-09-02T18:28:00,6389.39,27599.97,20053.19,366.00,-28.498935,1.979684
2017-09-02T18:33:00,5802.80,27599.97,20100.90,366.00,-19.848076,1.984686
2017-09-02T18:38:00,5674.86,27599.97,20153.04,366.00,-16.030679,1.986506
2017-09-02T18:43:00,5247.12,27599.97,20203.20,366.00,-20.574745,1.973862
2017-09-02T18:48:00,4381.04,27599.97,20183.55,366.00,-37.177539,1.883794
2017-09-02T18:53:00,6213.86,27599.97,20135.06,366.00,-22.559578,1.894931
2017-09-02T18:58:00,4608.09,27599.97,20166.57,366.00,-32.299613,1.839629
2017-09-02T19:03:00,4186.55,27599.97,20183.20,366.00,-44.229810,1.743936
2017-09-02T19:08:00,6545.06,27599.97,20113.95,366.00,-27.190399,1.763104
2017-09-02T19:13:00,4322.46,27599.97,20157.61,366.00,-36.024101,1.697992
2017-09-02T19:18:00,5729.75,27599.97,20177.80,366.00,-29.577880,1.711827
2017-09-02T19:23:00,4872.93,27599.97,20198.55,366.00,-31.579551,1.690445
2017-09-02T19:28:00,4605.88,27599.97,20245.18,366.00,-35.036951,1.653457
2017-09-02T19:33:00,8219.27,27599.97,19771.59,366.00,-10.845765,1.596276
2017-09-02T19:38:00,4341.48,27599.97,19829.10,366.00,-17.994605,1.564678
2017-09-02T19:43:00,5040.06,27599.97,19868.83,366.00,-19.182819,1.557121
2017-09-02T19:48:00,5310.23,27599.97,19873.19,366.00,-18.405296,1.556393
