DateTime,Metric,Capacity,CR,TR,beta,beta_std
2017-09-12T14:36:00,230873.06,662399.44,431526.38,366.00,0.000000
2017-09-12T14:41:00,254800.28,662399.44,0.00,0.07,23927.218750
2017-09-12T14:46:00,220952.09,662399.44,416408.41,366.00,-4960.484375
2017-09-12T14:51:00,265247.59,662399.44,0.00,0.20,6927.540625
2017-09-12T14:56:00,243407.80,662399.44,0.00,0.39,3551.678125
2017-09-12T15:01:00,239446.78,662399.44,0.00,0.92,1513.904018
2017-09-12T15:06:00,218852.72,662399.44,408372.78,366.00,-1582.583147
2017-09-12T15:11:00,278230.13,662399.44,0.00,0.61,2207.212984
2017-09-12T15:16:00,273966.25,662399.44,0.00,0.37,3544.378646
2017-09-12T15:21:00,235227.30,662399.44,0.00,0.69,1918.753977
2017-09-12T15:26:00,242092.27,662399.44,0.00,1.07,1256.877557
2017-09-12T15:31:00,277337.69,662399.44,0.00,0.60,2182.277480
2017-09-12T15:36:00,214431.33,662399.44,0.00,2.21,595.805889
2017-09-12T15:41:00,219759.84,662399.44,373493.67,366.00,-266.184547
2017-09-12T15:46:00,232914.59,662399.44,388923.69,366.00,-490.954967
2017-09-12T15:51:00,259924.86,662399.44,382355.27,366.00,-34.708249
2017-09-12T15:56:00,225123.00,662399.44,383555.02,366.00,-403.306602
2017-09-12T16:01:00,214899.78,662399.44,387640.74,366.00,-834.251274
2017-09-12T16:06:00,245070.19,662399.44,388563.20,366.00,-653.169709
2017-09-12T16:11:00,275660.09,662399.44,377496.47,366.00,-74.909199
2017-09-12T16:16:00,218181.55,662399.44,378601.55,366.00,-392.348011
2017-09-12T16:21:00,214476.53,662399.44,382093.54,366.00,-670.021439
2017-09-12T16:26:00,232102.06,662399.44,385842.18,366.00,-682.429996
2017-09-12T16:31:00,270349.00,662399.44,378670.49,366.00,-302.690910
2017-09-12T16:36:00,242918.61,662399.44,378830.74,366.00,-257.488173
2017-09-12T16:41:00,241794.31,662399.44,383694.07,366.00,-229.352762
2017-09-12T16:46:00,225335.70,662399.44,384916.93,366.00,-335.826694
2017-09-12T16:51:00,274648.47,662399.44,374395.97,366.00,-54.196771
2017-09-12T16:56:00,292081.91,662399.44,0.00,4.38,293.653818
2017-09-12T17:01:00,227978.63,662399.44,0.00,8.04,160.958586
2017-09-12T17:06:00,228164.16,662399.44,0.00,24.77,52.489743
2017-09-12T17:11:00,259288.89,662399.44,0.00,9.27,139.673052
2017-09-12T17:16:00,247390.05,662399.44,0.00,8.78,147.560197
2017-09-12T17:21:00,239641.75,662399.44,0.00,11.37,114.323983
2017-09-12T17:26:00,215322.86,662399.44,366579.97,366.00,-29.879771
2017-09-12T17:31:00,255086.64,662399.44,134549.69,46.74,27.902027
2017-09-12T17:36:00,267259.03,662399.44,0.00,10.07,128.632661
2017-09-12T17:41:00,247285.30,662399.44,0.00,9.76,132.887989
2017-09-12T17:46:00,217768.66,662399.44,181537.93,58.03,22.484736
2017-09-12T17:51:00,260517.58,662399.44,0.00,15.44,84.150375
2017-09-12T17:56:00,266366.31,662399.44,0.00,8.22,157.307159
2017-09-12T18:01:00,225639.98,662399.44,0.00,15.34,84.673035
2017-09-12T18:06:00,216599.45,662399.44,365701.59,366.00,-7.225057
2017-09-12T18:11:00,262049.38,662399.44,0.00,25.73,50.600381
2017-09-12T18:16:00,258424.16,662399.44,0.00,14.36,90.396432
2017-09-12T18:21:00,219974.50,662399.44,217986.73,71.44,18.265911
2017-09-12T18:26:00,214824.47,662399.44,367298.05,366.00,-58.785603
2017-09-12T18:31:00,233406.67,662399.44,369744.81,366.00,-79.045254
2017-09-12T18:36:00,282050.72,662399.44,180854.63,58.03,22.398495
2017-09-12T18:41:00,221960.84,662399.44,365597.08,366.00,-29.294267
2017-09-12T18:46:00,216375.09,662399.44,368133.61,366.00,-87.710598
2017-09-12T18:51:00,216206.50,662399.44,369727.69,366.00,-139.817024
2017-09-12T18:56:00,293733.72,662399.44,361301.68,366.00,-23.419111
2017-09-12T19:01:00,252499.36,662399.44,361164.46,366.00,-2.738429
2017-09-12T19:06:00,228234.08,662399.44,366719.86,366.00,-31.497941
2017-09-12T19:11:00,213940.30,662399.44,363913.16,366.00,-84.092999
2017-09-12T19:16:00,243386.09,662399.44,363473.94,366.00,-77.749376
2017-09-12T19:21:00,250637.89,662399.44,373314.03,366.00,-59.188407
2017-09-12T19:26:00,221657.61,662399.44,372645.50,366.00,-91.470877
2017-09-12T19:31:00,237415.55,662399.44,373499.74,366.00,-94.648307
2017-09-12T19:36:00,241409.02,662399.44,376295.37,366.00,-91.037642
2017-09-12T19:41:00,241866.86,662399.44,377593.03,366.00,-86.922168
2017-09-12T19:46:00,197022.92,662399.44,362592.51,366.00,-149.789096
2017-09-12T19:51:00,204794.27,662399.44,364582.95,366.00,-195.518886
2017-09-12T19:56:00,244091.86,662399.44,364138.61,366.00,-181.920258
2017-09-12T20:01:00,251041.03,662399.44,375761.77,366.00,-159.845128
2017-09-12T20:06:00,226316.73,662399.44,375911.92,366.00,-172.038757
2017-09-12T20:11:00,235191.47,662399.44,380981.98,366.00,-171.618899
2017-09-12T20:16:00,256629.30,662399.44,375143.95,366.00,-144.390474
2017-09-12T20:21:00,231764.11,662399.44,375360.97,366.00,-149.274192
2017-09-12T20:26:00,218496.50,662399.44,376847.78,366.00,-169.153773
2017-09-12T20:31:00,243631.67,662399.44,376742.13,366.00,-158.535892
2017-09-12T20:36:00,229136.09,662399.44,381465.60,366.00,-164.691277
2017-09-12T20:41:00,247874.03,662399.44,379790.45,366.00,-149.925610
2017-09-12T20:46:00,224610.02,662399.44,379737.83,366.00,-160.640733
2017-09-12T20:51:00,230329.70,662399.44,382771.40,366.00,-164.502852
2017-09-12T20:56:00,226159.41,662399.44,383282.52,366.00,-172.073536
2017-09-12T21:01:00,277843.81,662399.44,371316.71,366.00,-128.583439
2017-09-12T21:06:00,260424.53,662399.44,370075.65,366.00,-104.729030
2017-09-12T21:11:00,294807.47,662399.44,363908.12,366.00,-50.686502
2017-09-12T21:16:00,276751.03,662399.44,365340.14,366.00,-16.814845
2017-09-12T21:21:00,311646.03,662399.44,0.00,27.80,45.415506
2017-09-12T21:26:00,280747.06,662399.44,0.00,16.38,76.624106
2017-09-12T21:31:00,293502.19,662399.44,0.00,10.69,116.310175
2017-09-12T21:36:00,307864.91,662399.44,0.00,7.45,164.953381
2017-09-12T21:41:00,317302.31,662399.44,0.00,5.57,217.716700
2017-09-12T21:46:00,303644.25,662399.44,0.00,4.69,256.049435
2017-09-12T21:51:00,312071.22,662399.44,0.00,3.99,298.086949
2017-09-12T21:56:00,297053.38,662399.44,0.00,3.63,325.880843
2017-09-12T22:01:00,302502.78,662399.44,0.00,3.30,355.616034
2017-09-12T22:06:00,293146.69,662399.44,0.00,3.10,376.473147
2017-09-12T22:11:00,274881.41,662399.44,0.00,3.05,382.926507
2017-09-12T22:16:00,259649.59,662399.44,0.00,3.08,378.255332
2017-09-12T22:21:00,290648.28,662399.44,0.00,2.95,394.449679
2017-09-12T22:26:00,313176.38,662399.44,0.00,2.72,424.204140
2017-09-12T22:31:00,262575.44,662399.44,0.00,2.75,419.260268
2017-09-12T22:36:00,268197.44,662399.44,0.00,2.76,417.899827
2017-09-12T22:41:00,287796.28,662399.44,0.00,2.68,428.483052
2017-09-12T22:46:00,297816.31,662399.44,0.00,2.58,444.250757
2017-09-12T22:51:00,281229.53,662399.44,0.00,2.55,448.973689
2017-09-12T22:56:00,264568.16,662399.44,0.00,2.58,443.456294
2017-09-12T23:01:00,265177.63,662399.44,0.00,2.61,438.351959
2017-09-12T23:06:00,285296.91,662399.44,0.00,2.57,444.562919
2017-09-12T23:11:00,306439.53,662399.44,0.00,2.46,461.794940
2017-09-12T23:16:00,298641.91,662399.44,0.00,2.39,473.608336
2017-09-12T23:21:00,321995.72,662399.44,0.00,2.26,496.869342
2017-09-12T23:26:00,364262.03,662399.44,0.00,2.04,540.537292
2017-09-12T23:31:00,331689.44,662399.44,0.00,1.93,564.946527
2017-09-12T23:36:00,337853.94,662399.44,0.00,1.83,590.838675
2017-09-12T23:41:00,291253.41,662399.44,0.00,1.82,592.154108
2017-09-12T23:46:00,320975.16,662399.44,0.00,1.77,607.458392
2017-09-12T23:51:00,329357.63,662399.44,0.00,1.70,625.643319
2017-09-12T23:56:00,326618.34,662399.44,0.00,1.65,641.312345
2017-09-13T00:01:00,309786.34,662399.44,0.00,1.63,648.174090
2017-09-13T00:06:00,314053.00,662399.44,0.00,1.60,656.311506
2017-09-13T00:11:00,333212.91,662399.44,0.00,1.56,672.215408
2017-09-13T00:16:00,345959.00,662399.44,0.00,1.50,692.564780
2017-09-13T00:21:00,296465.81,662399.44,0.00,1.50,690.452980
2017-09-13T00:26:00,300131.16,662399.44,0.00,1.50,689.695837
2017-09-13T00:31:00,320335.69,662399.44,0.00,1.48,697.039907
2017-09-13T00:36:00,308764.44,662399.44,0.00,1.47,699.039344
2017-09-13T00:41:00,267819.75,662399.44,0.00,1.50,684.291216
2017-09-13T00:46:00,279338.63,662399.44,0.00,1.52,674.513134
2017-09-13T00:51:00,293664.84,662399.44,0.00,1.53,670.485146
2017-09-13T00:56:00,261427.64,662399.44,0.00,1.57,654.111171
2017-09-13T01:01:00,261184.70,662399.44,0.00,1.61,638.168278
2017-09-13T01:06:00,311817.84,662399.44,0.00,1.60,641.419693
2017-09-13T01:11:00,284614.38,662399.44,0.00,1.62,634.403005
2017-09-13T01:16:00,297939.34,662399.44,0.00,1.63,632.248107
2017-09-13T01:21:00,238640.67,662399.44,0.00,1.69,609.076319
2017-09-13T01:26:00,267129.81,662399.44,0.00,1.72,596.623614
2017-09-13T01:31:00,313093.31,662399.44,0.00,1.70,600.233172
2017-09-13T01:36:00,265843.53,662399.44,0.00,1.75,587.573015
2017-09-13T01:41:00,244455.00,662399.44,0.00,1.81,568.182409
2017-09-13T01:46:00,271654.06,662399.44,0.00,1.84,558.343836
2017-09-13T01:51:00,277658.75,662399.44,0.00,1.87,550.686849
2017-09-13T01:56:00,237421.31,662399.44,0.00,1.95,530.415843
2017-09-13T02:01:00,263213.72,662399.44,0.00,1.99,518.915284
2017-09-13T02:06:00,302292.59,662399.44,0.00,1.99,519.793050
2017-09-13T02:11:00,280466.09,662399.44,0.00,2.01,513.841546
2017-09-13T02:16:00,265114.63,662399.44,0.00,2.05,503.385366
2017-09-13T02:21:00,259045.16,662399.44,0.00,2.11,491.422676
2017-09-13T02:26:00,266978.13,662399.44,0.00,2.15,482.123229
2017-09-13T02:31:00,313188.41,662399.44,0.00,2.13,486.346189
2017-09-13T02:36:00,291281.25,662399.44,0.00,2.14,484.050035
2017-09-13T02:41:00,270341.03,662399.44,0.00,2.17,475.857508
2017-09-13T02:46:00,296637.25,662399.44,0.00,2.17,475.115745
2017-09-13T02:51:00,314069.63,662399.44,0.00,2.15,479.017452
2017-09-13T02:56:00,332298.88,662399.44,0.00,2.10,487.529301
2017-09-13T03:01:00,324631.47,662399.44,0.00,2.07,493.544937
2017-09-13T03:06:00,300051.91,662399.44,0.00,2.07,492.770197
2017-09-13T03:11:00,320735.69,662399.44,0.00,2.05,497.234879
2017-09-13T03:16:00,338616.88,662399.44,0.00,2.00,505.953525
2017-09-13T03:21:00,266891.28,662399.44,0.00,2.05,496.180635
2017-09-13T03:26:00,265145.53,662399.44,0.00,2.09,486.224889
2017-09-13T03:31:00,320391.31,662399.44,0.00,2.07,490.062062
2017-09-13T03:36:00,312283.97,662399.44,0.00,2.06,491.674934
2017-09-13T03:41:00,290656.38,662399.44,0.00,2.07,487.944484
2017-09-13T03:46:00,290330.94,662399.44,0.00,2.09,484.161210
2017-09-13T03:51:00,287097.28,662399.44,0.00,2.11,479.652095
2017-09-13T03:56:00,312205.47,662399.44,0.00,2.10,480.974587
2017-09-13T04:01:00,270901.56,662399.44,0.00,2.14,472.754293
2017-09-13T04:06:00,298449.94,662399.44,0.00,2.14,470.910022
2017-09-13T04:11:00,309993.97,662399.44,0.00,2.14,471.587644
2017-09-13T04:16:00,314646.34,662399.44,0.00,2.13,473.156757
2017-09-13T04:21:00,307527.28,662399.44,0.00,2.13,473.026616
2017-09-13T04:26:00,294754.97,662399.44,0.00,2.14,470.068473
