DateTime,Metric,Capacity,CR,TR,beta,beta_std
2017-08-22T00:11:00,59883.93,79799.99,19916.06,366.00,0.000000
2017-08-22T00:26:00,59855.60,79799.99,19944.39,366.00,-9.444010
2017-08-22T00:31:00,59907.27,79799.99,0.00,24.85,2.779167
2017-08-22T00:36:00,60042.00,79799.99,0.00,2.73,25.121689
2017-08-22T00:41:00,60609.05,79799.99,0.00,0.73,91.164156
2017-08-22T00:46:00,60082.17,79799.99,0.00,1.00,67.178261
2017-08-22T00:51:00,60447.59,79799.99,0.00,0.88,75.867491
2017-08-22T00:56:00,60830.29,79799.99,0.00,0.68,97.027801
2017-08-22T01:01:00,60388.34,79799.99,0.00,0.78,84.070478
2017-08-22T01:06:00,60228.07,79799.99,0.00,0.98,67.197557
2017-08-22T01:11:00,60110.36,79799.99,0.00,1.29,50.903882
2017-08-22T01:16:00,59810.58,79799.99,0.00,2.15,30.642568
2017-08-22T01:21:00,59940.66,79799.99,0.00,3.31,19.958505
2017-08-22T01:26:00,59959.74,79799.99,0.00,5.18,12.790363
2017-08-22T01:31:00,59877.21,79799.99,0.00,11.07,6.002074
2017-08-22T01:36:00,59767.22,79799.99,19228.96,366.00,-0.796624
2017-08-22T01:41:00,59993.39,79799.99,19259.30,366.00,-2.079409
2017-08-22T01:46:00,59950.30,79799.99,19310.76,366.00,-3.599873
2017-08-22T01:51:00,60063.61,79799.99,19287.42,366.00,-3.207068
2017-08-22T01:56:00,59837.25,79799.99,19369.89,366.00,-5.558198
2017-08-22T02:01:00,60809.75,79799.99,0.00,20.13,3.283924
2017-08-22T02:06:00,61693.33,79799.99,0.00,3.42,18.895378
2017-08-22T02:11:00,59727.66,79799.99,0.00,5.08,12.729176
2017-08-22T02:16:00,59670.80,79799.99,0.00,8.90,7.285798
2017-08-22T02:21:00,59671.07,79799.99,0.00,22.36,2.909941
2017-08-22T02:26:00,59807.59,79799.99,15386.44,165.46,0.394392
2017-08-22T02:31:00,60018.73,79799.99,18819.51,366.00,-0.182001
2017-08-22T02:36:00,59917.45,79799.99,18854.08,366.00,-1.302781
2017-08-22T02:41:00,59940.46,79799.99,18883.65,366.00,-2.073153
2017-08-22T02:46:00,59924.10,79799.99,18917.66,366.00,-2.789006
2017-08-22T02:51:00,60056.83,79799.99,18933.06,366.00,-2.657637
2017-08-22T02:56:00,60072.39,79799.99,18940.87,366.00,-2.456259
2017-08-22T03:01:00,60033.16,79799.99,18953.14,366.00,-2.462638
2017-08-22T03:06:00,59896.04,79799.99,18974.84,366.00,-3.074581
2017-08-22T03:11:00,59914.66,79799.99,19000.53,366.00,-3.499928
2017-08-22T03:16:00,59789.97,79799.99,19034.53,366.00,-4.352197
2017-08-22T03:21:00,59792.76,79799.99,19065.25,366.00,-5.052422
2017-08-22T03:26:00,59947.44,79799.99,19089.54,366.00,-5.068352
2017-08-22T03:31:00,60183.65,79799.99,19019.06,366.00,-4.241380
2017-08-22T03:36:00,60090.81,79799.99,19067.99,366.00,-3.821386
2017-08-22T03:41:00,60075.59,79799.99,19069.54,366.00,-3.493501
2017-08-22T03:46:00,59632.76,79799.99,19091.88,366.00,-4.539646
2017-08-22T03:51:00,60033.36,79799.99,19027.05,366.00,-4.278058
2017-08-22T03:56:00,59977.16,79799.99,19115.00,366.00,-4.193220
2017-08-22T04:01:00,60176.86,79799.99,19041.63,366.00,-3.576494
2017-08-22T04:06:00,60053.57,79799.99,19106.17,366.00,-3.339101
2017-08-22T04:11:00,59917.38,79799.99,19116.34,366.00,-3.454966
2017-08-22T04:16:00,59911.86,79799.99,19127.81,366.00,-3.562331
2017-08-22T04:21:00,59689.22,79799.99,19149.42,366.00,-4.153211
2017-08-22T04:26:00,59779.00,79799.99,19165.64,366.00,-4.473993
2017-08-22T04:31:00,60101.92,79799.99,19106.36,366.00,-4.073440
2017-08-22T04:36:00,60032.23,79799.99,19179.23,366.00,-3.848336
2017-08-22T04:41:00,59787.44,79799.99,19187.20,366.00,-4.116269
2017-08-22T04:46:00,60108.37,79799.99,19104.67,366.00,-3.745514
2017-08-22T04:51:00,60294.57,79799.99,19089.76,366.00,-3.067713
2017-08-22T04:56:00,60168.55,79799.99,19150.77,366.00,-2.673231
2017-08-22T05:01:00,60291.64,79799.99,19045.53,366.00,-2.104364
2017-08-22T05:06:00,59648.19,79799.99,19129.78,366.00,-2.641910
2017-08-22T05:11:00,59343.36,79799.99,19126.79,366.00,-3.607708
2017-08-22T05:16:00,59960.07,79799.99,19070.75,366.00,-3.530126
2017-08-22T05:21:00,59862.19,79799.99,19187.88,366.00,-3.600114
2017-08-22T05:26:00,59818.76,79799.99,19197.18,366.00,-3.721183
2017-08-22T05:31:00,59799.21,79799.99,19211.54,366.00,-3.853554
2017-08-22T05:36:00,59950.03,79799.99,19205.81,366.00,-3.764382
2017-08-22T05:41:00,60266.51,79799.99,19096.28,366.00,-3.261220
2017-08-22T05:46:00,59895.44,79799.99,19199.69,366.00,-3.271512
2017-08-22T05:51:00,60540.49,79799.99,18950.60,366.00,-2.475566
2017-08-22T05:56:00,60377.89,79799.99,19092.96,366.00,-1.939223
2017-08-22T06:01:00,60741.71,79799.99,18829.30,366.00,-1.017651
2017-08-22T06:06:00,61342.48,79799.99,14451.26,127.20,0.516190
2017-08-22T06:11:00,59710.77,79799.99,17916.73,366.00,0.114455
2017-08-22T06:26:00,59865.05,79799.99,18954.44,366.00,-0.600223
2017-08-22T06:31:00,59755.65,79799.99,18972.50,366.00,-0.860836
2017-08-22T06:36:00,59905.61,79799.99,18982.66,366.00,-0.955057
2017-08-22T06:41:00,59827.87,79799.99,18997.53,366.00,-1.115197
2017-08-22T06:46:00,59957.28,79799.99,19003.39,366.00,-1.142765
2017-08-22T06:51:00,60134.84,79799.99,18974.82,366.00,-1.006917
2017-08-22T06:56:00,59837.12,79799.99,19011.57,366.00,-1.142342
