DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-02T17:21:00,6817.75,27599.97,20782.23,366.00,0.000000,NaN,NaN
2017-09-02T17:26:00,5362.06,27599.97,22237.91,366.00,-1455.684082,0.000000,0.000000
2017-09-02T17:31:00,5351.08,27599.97,22104.35,366.00,-733.331299,0.329990,0.000000
2017-09-02T17:36:00,8646.46,27599.97,21055.64,366.00,547.515869,0.908080,0.000000
2017-09-02T17:41:00,5053.86,27599.97,21353.73,366.00,-24.337109,1.089846,0.000000
2017-09-02T17:46:00,5201.06,27599.97,21527.93,366.00,-163.218415,1.163437,0.000000
2017-09-02T17:51:00,4715.00,27599.97,21721.79,366.00,-247.409685,1.178020,0.000000
2017-09-02T17:56:00,4468.62,27599.97,21897.99,366.00,-282.403239,1.169243,0.000000
2017-09-02T18:28:00,6389.39,27599.97,21961.35,366.00,-28.498935,1.337155,0.000000
2017-09-02T18:33:00,5802.80,27599.97,21951.09,366.00,-19.848076,1.390104,0.000000
2017-09-02T18:38:00,5674.86,27599.97,21949.56,366.00,-16.030679,1.441837,0.000000
2017-09-02T18:43:00,5247.12,27599.97,21971.97,366.00,-20.574745,1.489084,0.000000
2017-09-02T18:48:00,4381.04,27599.97,22037.60,366.00,-37.177539,1.526860,0.000000
2017-09-02T18:53:00,6213.86,27599.97,22005.02,366.00,-22.559578,1.568772,0.000000
2017-09-02T18:58:00,4608.09,27599.97,22052.02,366.00,-32.299613,1.604495,0.000000
2017-09-02T19:03:00,4186.55,27599.97,22113.90,366.00,-44.229810,1.633247,0.000000
2017-09-02T19:08:00,6545.06,27599.97,22067.86,366.00,-27.190399,1.667699,0.000000
2017-09-02T19:13:00,4322.46,27599.97,22118.26,366.00,-36.024101,1.696745,0.000000
2017-09-02T19:18:00,5729.75,27599.97,22108.34,366.00,-29.577880,1.727179,0.000000
2017-09-02T19:23:00,4872.93,27599.97,22132.13,366.00,-31.579551,1.755399,0.000000
2017-09-02T19:28:00,4605.88,27599.97,22164.06,366.00,-35.036951,1.780847,0.000000
2017-09-02T19:33:00,8219.27,27599.97,22064.65,366.00,-10.845765,1.816023,0.000000
2017-09-02T19:38:00,4341.48,27599.97,22105.82,366.00,-17.994605,1.846912,0.000000
2017-09-02T19:43:00,5040.06,27599.97,22120.96,366.00,-19.182819,1.876272,0.000000
2017-09-02T19:48:00,5310.23,27599.97,22126.40,366.00,-18.405296,1.905059,0.000000
2017-09-02T19:53:00,4727.26,27599.97,22149.72,366.00,-20.972491,1.931772,0.000000
2017-09-02T19:58:00,5154.57,27599.97,22158.68,366.00,-20.703153,1.957764,0.000000
2017-09-02T20:03:00,7413.66,27599.97,22100.67,366.00,-8.983882,1.988509,0.000000
2017-09-02T20:08:00,5466.27,27599.97,22101.62,366.00,-8.392536,2.018846,0.000000
