DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-12T14:36:00,230873.06,662399.44,431526.38,366.00,0.000000,NaN,NaN
2017-09-12T14:41:00,254800.28,662399.44,0.00,0.07,23927.218750,0.000000,0.000000
2017-09-12T14:46:00,220952.09,662399.44,426857.63,366.00,-4960.484375,1.000000,0.000000
2017-09-12T14:51:00,265247.59,662399.44,419431.18,366.00,6927.540625,0.992991,0.000000
2017-09-12T14:56:00,243407.80,662399.44,419343.27,366.00,3551.678125,1.066834,0.000000
2017-09-12T15:01:00,239446.78,662399.44,419944.84,366.00,1513.904018,1.183677,0.000000
2017-09-12T15:06:00,218852.72,662399.44,423316.53,366.00,-1582.583147,1.313747,0.000000
2017-09-12T15:11:00,278230.13,662399.44,418423.13,366.00,2207.212984,1.356929,0.000000
2017-09-12T15:16:00,273966.25,662399.44,415090.91,366.00,3544.378646,1.345029,0.000000
2017-09-12T15:21:00,235227.30,662399.44,416299.04,366.00,1918.753977,1.379090,0.000000
2017-09-12T15:26:00,242092.27,662399.44,416663.41,366.00,1256.877557,1.427926,0.000000
2017-09-12T15:31:00,277337.69,662399.44,414029.94,366.00,2182.277480,1.439907,0.000000
2017-09-12T15:36:00,214431.33,662399.44,416640.57,366.00,595.805889,1.499336,0.000000
2017-09-12T15:41:00,219759.84,662399.44,418497.64,366.00,-266.184547,1.570578,0.000000
2017-09-12T15:46:00,232914.59,662399.44,419230.12,366.00,-490.954967,1.632786,0.000000
2017-09-12T15:51:00,259924.86,662399.44,418182.90,366.00,-34.708249,1.700646,0.000000
2017-09-12T15:56:00,225123.00,662399.44,419306.05,366.00,-403.306602,1.756967,0.000000
2017-09-12T16:01:00,214899.78,662399.44,420872.36,366.00,-834.251274,1.799804,0.000000
2017-09-12T16:06:00,245070.19,662399.44,420685.88,366.00,-653.169709,1.843168,0.000000
2017-09-12T16:11:00,275660.09,662399.44,418988.56,366.00,-74.909199,1.898331,0.000000
2017-09-12T16:16:00,218181.55,662399.44,420189.95,366.00,-392.348011,1.942973,0.000000
2017-09-12T16:21:00,214476.53,662399.44,421450.54,366.00,-670.021439,1.977881,0.000000
2017-09-12T16:26:00,232102.06,662399.44,421835.19,366.00,-682.429996,2.010060,0.000000
2017-09-12T16:31:00,270349.00,662399.44,420594.15,366.00,-302.690910,2.050653,0.000000
2017-09-12T16:36:00,242918.61,662399.44,420549.62,366.00,-257.488173,2.090936,0.000000
2017-09-12T16:41:00,241794.31,662399.44,420551.76,366.00,-229.352762,2.130595,0.000000
2017-09-12T16:46:00,225335.70,662399.44,421163.31,366.00,-335.826694,2.165635,0.000000
2017-09-12T16:51:00,274648.47,662399.44,419970.01,366.00,-54.196771,2.208197,0.000000
2017-09-12T16:56:00,292081.91,662399.44,418257.86,366.00,293.653818,2.239464,0.000000
2017-09-12T17:01:00,227978.63,662399.44,418796.62,366.00,160.958586,2.275121,0.000000
2017-09-12T17:06:00,228164.16,662399.44,419294.65,366.00,52.489743,2.314414,0.000000
2017-09-12T17:11:00,259288.89,662399.44,418788.89,366.00,139.673052,2.349191,0.000000
2017-09-12T17:16:00,247390.05,662399.44,418674.36,366.00,147.560197,2.382797,0.000000
2017-09-12T17:21:00,239641.75,662399.44,418794.46,366.00,114.323983,2.417043,0.000000
2017-09-12T17:26:00,215322.86,662399.44,419602.52,366.00,-29.879771,2.454510,0.000000
2017-09-12T17:31:00,255086.64,662399.44,419261.14,366.00,27.902027,2.491195,0.000000
2017-09-12T17:36:00,267259.03,662399.44,418609.23,366.00,128.632661,2.522743,0.000000
2017-09-12T17:41:00,247285.30,662399.44,418517.25,366.00,132.887989,1.743814,0.000000
2017-09-12T17:46:00,217768.66,662399.44,419186.83,366.00,22.484736,1.745179,0.000000
2017-09-12T17:51:00,260517.58,662399.44,418754.20,366.00,84.150375,1.590134,0.000000
2017-09-12T17:56:00,266366.31,662399.44,418200.03,366.00,157.307159,1.599739,0.000000
2017-09-12T18:01:00,225639.98,662399.44,418641.92,366.00,84.673035,1.666712,0.000000
2017-09-12T18:06:00,216599.45,662399.44,419273.51,366.00,-7.225057,1.717227,0.000000
2017-09-12T18:11:00,262049.38,662399.44,418843.43,366.00,50.600381,1.797855,0.000000
2017-09-12T18:16:00,258424.16,662399.44,418513.02,366.00,90.396432,1.651907,0.000000
2017-09-12T18:21:00,219974.50,662399.44,419032.85,366.00,18.265911,1.651649,0.000000
2017-09-12T18:26:00,214824.47,662399.44,419640.13,366.00,-58.785603,1.687410,0.000000
2017-09-12T18:31:00,233406.67,662399.44,419834.97,366.00,-79.045254,1.329507,0.000000
2017-09-12T18:36:00,282050.72,662399.44,419029.13,366.00,22.398495,1.321573,0.000000
2017-09-12T18:41:00,221960.84,662399.44,419457.32,366.00,-29.294267,1.359962,0.000000
2017-09-12T18:46:00,216375.09,662399.44,419978.24,366.00,-87.710598,1.399300,0.000000
2017-09-12T18:51:00,216206.50,662399.44,420482.37,366.00,-139.817024,1.377825,0.000000
2017-09-12T18:56:00,293733.72,662399.44,419504.70,366.00,-23.419111,1.430997,0.000000
2017-09-12T19:01:00,252499.36,662399.44,419326.84,366.00,-2.738429,1.440163,0.000000
2017-09-12T19:06:00,228234.08,662399.44,419596.63,366.00,-31.497941,1.459264,0.000000
2017-09-12T19:11:00,213940.30,662399.44,420112.03,366.00,-84.092999,1.456953,0.000000
2017-09-12T19:16:00,243386.09,662399.44,420092.75,366.00,-77.749376,1.491543,0.000000
2017-09-12T19:21:00,250637.89,662399.44,419949.11,366.00,-59.188407,1.452760,0.000000
2017-09-12T19:26:00,221657.61,662399.44,420301.53,366.00,-91.470877,1.298952,0.000000
2017-09-12T19:31:00,237415.55,662399.44,420379.57,366.00,-94.648307,1.286892,0.000000
2017-09-12T19:36:00,241409.02,662399.44,420389.59,366.00,-91.037642,1.279311,0.000000
2017-09-12T19:41:00,241866.86,662399.44,420391.89,366.00,-86.922168,1.273363,0.000000
2017-09-12T19:46:00,197022.92,662399.44,421105.93,366.00,-149.789096,1.205775,0.000000
2017-09-12T19:51:00,204794.27,662399.44,421676.23,366.00,-195.518886,1.210492,0.000000
2017-09-12T19:56:00,244091.86,662399.44,421624.41,366.00,-181.920258,1.172576,0.000000
2017-09-12T20:01:00,251041.03,662399.44,421468.86,366.00,-159.845128,1.162645,0.000000
2017-09-12T20:06:00,226316.73,662399.44,421686.98,366.00,-172.038757,1.149457,0.000000
2017-09-12T20:11:00,235191.47,662399.44,421768.17,366.00,-171.618899,1.130015,0.000000
2017-09-12T20:16:00,256629.30,662399.44,421536.32,366.00,-144.390474,1.099459,0.000000
2017-09-12T20:21:00,231764.11,662399.44,421666.30,366.00,-149.274192,1.068202,0.000000
2017-09-12T20:26:00,218496.50,662399.44,421979.49,366.00,-169.153773,1.046965,0.000000
2017-09-12T20:31:00,243631.67,662399.44,421934.89,366.00,-158.535892,1.015930,0.000000
2017-09-12T20:36:00,229136.09,662399.44,422090.07,366.00,-164.691277,0.972045,0.000000
2017-09-12T20:41:00,247874.03,662399.44,421987.85,366.00,-149.925610,0.918763,0.000000
2017-09-12T20:46:00,224610.02,662399.44,422198.53,366.00,-160.640733,0.882955,0.000000
2017-09-12T20:51:00,230329.70,662399.44,422328.42,366.00,-164.502852,0.836323,0.000000
2017-09-12T20:56:00,226159.41,662399.44,382337.54,366.00,-172.073536,0.750992,0.000000
2017-09-12T21:01:00,277843.81,662399.44,363126.91,366.00,-128.583439,0.690121,0.000000
2017-09-12T21:06:00,260424.53,662399.44,367372.35,366.00,-104.729030,0.658722,0.000000
2017-09-12T21:11:00,294807.47,662399.44,351750.48,366.00,-50.686502,0.621548,0.000000
2017-09-12T21:16:00,276751.03,662399.44,356277.82,366.00,-16.814845,0.572877,0.000000
2017-09-12T21:21:00,311646.03,662399.44,336003.12,366.00,45.415506,0.584246,0.000000
2017-09-12T21:26:00,280747.06,662399.44,336491.54,366.00,76.624106,0.640053,0.000000
2017-09-12T21:31:00,293502.19,662399.44,331068.04,366.00,116.310175,0.712552,0.000000
2017-09-12T21:36:00,307864.91,662399.44,319967.58,366.00,164.953381,0.767006,0.000000
2017-09-12T21:41:00,317302.31,662399.44,417138.43,366.00,217.716700,0.845831,0.000000
2017-09-12T21:46:00,303644.25,662399.44,416467.36,366.00,256.049435,0.931810,0.000000
2017-09-12T21:51:00,312071.22,662399.44,415715.78,366.00,298.086949,1.015070,0.000000
2017-09-12T21:56:00,297053.38,662399.44,415149.83,366.00,325.880843,1.061291,0.000000
2017-09-12T22:01:00,302502.78,662399.44,414535.90,366.00,355.616034,1.090928,0.000000
2017-09-12T22:06:00,293146.69,662399.44,414038.29,366.00,376.473147,1.115667,0.000000
2017-09-12T22:11:00,274881.41,662399.44,413750.02,366.00,382.926507,1.136011,0.000000
2017-09-12T22:16:00,259649.59,662399.44,413631.74,366.00,378.255332,1.143347,0.000000
2017-09-12T22:21:00,290648.28,662399.44,413186.20,366.00,394.449679,1.142102,0.000000
2017-09-12T22:26:00,313176.38,662399.44,412512.91,366.00,424.204140,1.140619,0.000000
2017-09-12T22:31:00,262575.44,662399.44,412380.73,366.00,419.260268,1.132252,0.000000
2017-09-12T22:36:00,268197.44,662399.44,412193.32,366.00,417.899827,1.118571,0.000000
2017-09-12T22:41:00,287796.28,662399.44,411809.75,366.00,428.483052,1.101438,0.000000
2017-09-12T22:46:00,297816.31,662399.44,411332.71,366.00,444.250757,1.084070,0.000000
2017-09-12T22:51:00,281229.53,662399.44,411031.08,366.00,448.973689,1.062859,0.000000
2017-09-12T22:56:00,264568.16,662399.44,410900.39,366.00,443.456294,1.037539,0.000000
2017-09-12T23:01:00,265177.63,662399.44,410766.29,366.00,438.351959,1.009178,0.000000
2017-09-12T23:06:00,285296.91,662399.44,410439.46,366.00,444.562919,0.977966,0.000000
2017-09-12T23:11:00,306439.53,662399.44,409915.62,366.00,461.794940,0.944465,0.000000
2017-09-12T23:16:00,298641.91,662399.44,409476.01,366.00,473.608336,0.909938,0.000000
2017-09-12T23:21:00,321995.72,662399.44,408824.39,366.00,496.869342,0.873777,0.000000
2017-09-12T23:26:00,364262.03,662399.44,407789.93,366.00,540.537292,0.835691,0.000000
2017-09-12T23:31:00,331689.44,662399.44,407076.23,366.00,564.946527,0.796784,0.000000
2017-09-12T23:36:00,337853.94,662399.44,406319.07,366.00,590.838675,0.755964,0.000000
2017-09-12T23:41:00,291253.41,662399.44,405999.31,366.00,592.154108,0.713739,0.000000
2017-09-12T23:46:00,320975.16,662399.44,405417.55,366.00,607.458392,0.668437,0.000000
2017-09-12T23:51:00,329357.63,662399.44,404771.34,366.00,625.643319,0.620417,0.000000
2017-09-12T23:56:00,326618.34,662399.44,0.00,2.64,641.312345,0.568402,8.074957
2017-09-13T00:01:00,309786.34,662399.44,0.00,2.49,648.174090,0.518740,6.120823
2017-09-13T00:06:00,314053.00,662399.44,0.00,2.35,656.311506,0.469151,4.767369
2017-09-13T00:11:00,333212.91,662399.44,0.00,2.23,672.215408,0.424913,3.869459
2017-09-13T00:16:00,345959.00,662399.44,0.00,2.10,692.564780,0.383898,3.202137
2017-09-13T00:21:00,296465.81,662399.44,0.00,2.03,690.452980,0.350596,2.729151
2017-09-13T00:26:00,300131.16,662399.44,0.00,1.97,689.695837,0.319893,2.344203
2017-09-13T00:31:00,320335.69,662399.44,0.00,1.90,697.039907,0.293494,2.043498
2017-09-13T00:36:00,308764.44,662399.44,0.00,1.84,699.039344,0.272133,1.814694
2017-09-13T00:41:00,267819.75,662399.44,0.00,1.82,684.291216,0.254996,1.639052
2017-09-13T00:46:00,279338.63,662399.44,0.00,1.80,674.513134,0.240345,1.497529
2017-09-13T00:51:00,293664.84,662399.44,0.00,1.77,670.485146,0.228838,1.389668
2017-09-13T00:56:00,261427.64,662399.44,0.00,1.77,654.111171,0.218317,1.295028
2017-09-13T01:01:00,261184.70,662399.44,0.00,1.76,638.168278,0.209177,1.216250
2017-09-13T01:06:00,311817.84,662399.44,0.00,1.73,641.419693,0.201206,1.150881
2017-09-13T01:11:00,284614.38,662399.44,0.00,1.72,634.403005,0.192860,1.085025
2017-09-13T01:16:00,297939.34,662399.44,0.00,1.70,632.248107,0.183228,1.014077
2017-09-13T01:21:00,238640.67,662399.44,0.00,1.70,609.076319,0.174018,0.947747
2017-09-13T01:26:00,267129.81,662399.44,0.00,1.70,596.623614,0.166805,0.897591
2017-09-13T01:31:00,313093.31,662399.44,0.00,1.68,600.233172,0.158628,0.844278
2017-09-13T01:36:00,265843.53,662399.44,0.00,1.69,587.573015,0.149754,0.787473
2017-09-13T01:41:00,244455.00,662399.44,0.00,1.69,568.182409,0.141582,0.736386
2017-09-13T01:46:00,271654.06,662399.44,0.00,1.69,558.343836,0.134667,0.694653
2017-09-13T01:51:00,277658.75,662399.44,0.00,1.69,550.686849,0.128046,0.655708
2017-09-13T01:56:00,237421.31,662399.44,0.00,1.70,530.415843,0.121360,0.616621
2017-09-13T02:01:00,263213.72,662399.44,0.00,1.70,518.915284,0.114357,0.577218
2017-09-13T02:06:00,302292.59,662399.44,0.00,1.69,519.793050,0.107578,0.540363
2017-09-13T02:11:00,280466.09,662399.44,0.00,1.69,513.841546,0.102830,0.514442
2017-09-13T02:16:00,265114.63,662399.44,0.00,1.70,503.385366,0.100024,0.498868
2017-09-13T02:21:00,259045.16,662399.44,0.00,1.70,491.422676,0.100521,0.500861
2017-09-13T02:26:00,266978.13,662399.44,0.00,1.72,482.123229,0.104979,0.524417
2017-09-13T02:31:00,313188.41,662399.44,0.00,1.72,486.346189,0.109894,0.551790
2017-09-13T02:36:00,291281.25,662399.44,0.00,1.72,484.050035,0.115332,0.582514
2017-09-13T02:41:00,270341.03,662399.44,0.00,1.74,475.857508,0.121114,0.615287
2017-09-13T02:46:00,296637.25,662399.44,0.00,1.74,475.115745,0.126641,0.648174
2017-09-13T02:51:00,314069.63,662399.44,0.00,1.74,479.017452,0.131331,0.677935
2017-09-13T02:56:00,332298.88,662399.44,0.00,1.74,487.529301,0.134724,0.701828
2017-09-13T03:01:00,324631.47,662399.44,0.00,1.74,493.544937,0.137162,0.720768
2017-09-13T03:06:00,300051.91,662399.44,0.00,1.75,492.770197,0.138978,0.736341
2017-09-13T03:11:00,320735.69,662399.44,0.00,1.76,497.234879,0.139387,0.745228
2017-09-13T03:16:00,338616.88,662399.44,0.00,1.76,505.953525,0.137575,0.742619
2017-09-13T03:21:00,266891.28,662399.44,0.00,1.78,496.180635,0.135660,0.738027
2017-09-13T03:26:00,265145.53,662399.44,0.00,1.81,486.224889,0.133505,0.732346
2017-09-13T03:31:00,320391.31,662399.44,0.00,1.82,490.062062,0.129541,0.717559
2017-09-13T03:36:00,312283.97,662399.44,0.00,1.83,491.674934,0.124086,0.693735
2017-09-13T03:41:00,290656.38,662399.44,0.00,1.84,487.944484,0.119013,0.670926
2017-09-13T03:46:00,290330.94,662399.44,0.00,1.86,484.161210,0.113883,0.647244
2017-09-13T03:51:00,287097.28,662399.44,0.00,1.88,479.652095,0.108084,0.619261
2017-09-13T03:56:00,312205.47,662399.44,0.00,1.89,480.974587,0.102726,0.593362
2017-09-13T04:01:00,270901.56,662399.44,0.00,1.91,472.754293,0.098396,0.572258
2017-09-13T04:06:00,298449.94,662399.44,0.00,1.92,470.910022,0.092517,0.542257
2017-09-13T04:11:00,309993.97,662399.44,0.00,1.93,471.587644,0.086006,0.507993
2017-09-13T04:16:00,314646.34,662399.44,0.00,1.94,473.156757,0.077955,0.463915
2017-09-13T04:21:00,307527.28,662399.44,0.00,1.95,473.026616,0.071656,0.429211
2017-09-13T04:26:00,294754.97,662399.44,0.00,1.97,470.068473,0.065920,0.397159
2017-09-13T04:31:00,313401.66,662399.44,0.00,1.98,471.055940,0.057850,0.350744
2017-09-13T04:36:00,286279.41,662399.44,0.00,1.99,466.246150,0.050266,0.306400
2017-09-13T04:41:00,307400.88,662399.44,0.00,2.00,465.867336,0.044467,0.272454
2017-09-13T04:46:00,294000.53,662399.44,0.00,2.01,462.672974,0.039188,0.241210
2017-09-13T04:51:00,292767.22,662399.44,0.00,2.02,459.246777,0.034174,0.211272
2017-09-13T04:56:00,318708.63,662399.44,0.00,2.02,461.017205,0.031606,0.196190
2017-09-13T05:01:00,257205.70,662399.44,0.00,2.05,450.517637,0.031280,0.194647
2017-09-13T05:06:00,298341.25,662399.44,0.00,2.05,448.299620,0.030572,0.190961
2017-09-13T05:11:00,301076.19,662399.44,0.00,2.06,446.596777,0.030394,0.190545
2017-09-13T05:16:00,309435.22,662399.44,0.00,2.06,446.457853,0.031051,0.195318
2017-09-13T05:21:00,286698.78,662399.44,0.00,2.07,441.957940,0.032892,0.207392
2017-09-13T05:26:00,280449.53,662399.44,0.00,2.08,436.361151,0.035515,0.224397
2017-09-13T05:31:00,287169.78,662399.44,0.00,2.09,432.106114,0.038183,0.241927
2017-09-13T05:36:00,269444.88,662399.44,0.00,2.11,424.683491,0.041532,0.263857
2017-09-13T05:41:00,272883.47,662399.44,0.00,2.12,418.045844,0.045528,0.290065
2017-09-13T05:46:00,257161.36,662399.44,0.00,2.14,408.747452,0.050336,0.321684
2017-09-13T05:51:00,253247.63,662399.44,0.00,2.16,398.987096,0.055835,0.358240
2017-09-13T05:56:00,282370.38,662399.44,0.00,2.17,394.548391,0.060850,0.392573
2017-09-13T06:01:00,245031.05,662399.44,0.00,2.20,383.742130,0.066320,0.430324
2017-09-13T06:06:00,242777.55,662399.44,0.00,2.23,372.828814,0.072554,0.473866
