DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-11T16:06:00,374863.91,662399.44,287535.53,366.00,0.000000,NaN,NaN
2017-09-11T16:11:00,332372.69,662399.44,330026.75,366.00,-42491.218750,0.000000,0.000000
2017-09-11T16:16:00,309682.31,662399.44,350736.04,366.00,-32590.796875,0.131861,0.000000
2017-09-11T16:21:00,286157.50,662399.44,374122.31,366.00,-28880.959375,0.165773,0.000000
2017-09-11T16:26:00,267764.03,662399.44,391895.30,366.00,-26041.493750,0.191309,0.000000
2017-09-11T16:31:00,278909.16,662399.44,376411.49,366.00,-19917.843750,0.250158,0.000000
2017-09-11T16:36:00,374382.94,662399.44,267421.81,366.00,-5367.437500,0.442314,0.000000
2017-09-11T16:41:00,385250.56,662399.44,42887.68,366.00,2048.153646,0.641415,0.000000
2017-09-11T16:46:00,383664.81,662399.44,0.00,0.15,5266.502604,0.797177,0.000000
2017-09-11T16:51:00,378981.22,662399.44,325196.53,366.00,6362.202273,0.913929,0.000000
2017-09-11T16:56:00,310195.19,662399.44,327651.77,366.00,3544.027841,1.001366,0.000000
2017-09-11T17:01:00,287144.19,662399.44,331618.73,366.00,895.272290,1.078672,0.000000
2017-09-11T17:06:00,286422.72,662399.44,335030.88,366.00,-758.923077,1.143682,0.000000
2017-09-11T17:11:00,285119.50,662399.44,338048.67,366.00,-1814.254327,1.193420,0.000000
2017-09-11T17:16:00,298551.63,662399.44,339768.61,366.00,-2119.060156,1.236146,0.000000
2017-09-11T17:21:00,275703.81,662399.44,342701.55,366.00,-2780.263006,1.269014,0.000000
2017-09-11T17:26:00,265626.44,662399.44,345882.23,366.00,-3377.110294,1.293334,0.000000
2017-09-11T17:31:00,309174.44,662399.44,346290.16,366.00,-2972.702948,1.318811,0.000000
2017-09-11T17:36:00,373559.78,662399.44,343266.45,366.00,-1619.684320,1.354717,0.000000
2017-09-11T17:41:00,405617.16,662399.44,338942.24,366.00,-152.812758,1.403217,0.000000
2017-09-11T17:46:00,318231.50,662399.44,339191.08,366.00,-199.840869,1.449449,0.000000
2017-09-11T17:51:00,272125.19,662399.44,341513.04,366.00,-779.503935,1.487961,0.000000
2017-09-11T17:56:00,274007.56,662399.44,343551.25,366.00,-1191.618454,1.520599,0.000000
2017-09-11T18:01:00,277697.25,662399.44,345265.88,366.00,-1460.133573,1.548965,0.000000
2017-09-11T18:06:00,275189.97,662399.44,346943.62,366.00,-1678.828245,1.573693,0.000000
2017-09-11T18:11:00,279123.75,662399.44,348341.01,366.00,-1802.822265,1.595860,0.000000
2017-09-11T18:16:00,286494.19,662399.44,349361.91,366.00,-1828.426568,1.616552,0.000000
2017-09-11T18:21:00,340191.09,662399.44,348392.14,366.00,-1438.636913,1.640024,0.000000
2017-09-11T18:26:00,283959.81,662399.44,349428.26,366.00,-1501.997291,1.661787,0.000000
2017-09-11T18:31:00,327532.63,662399.44,348942.87,366.00,-1262.697921,1.684978,0.000000
2017-09-11T18:36:00,297651.69,662399.44,349452.71,366.00,-1239.913999,1.707463,0.000000
2017-09-11T18:41:00,269251.25,662399.44,350818.19,366.00,-1375.464311,1.727679,0.000000
2017-09-11T18:46:00,313154.53,662399.44,350770.52,366.00,-1245.686518,1.748382,0.000000
2017-09-11T18:51:00,303275.50,662399.44,351016.21,366.00,-1181.031474,1.768957,0.000000
2017-09-11T18:56:00,272850.53,662399.44,352117.14,366.00,-1266.101234,1.787911,0.000000
2017-09-11T19:01:00,308515.41,662399.44,352166.22,366.00,-1171.403346,1.807125,0.000000
2017-09-11T19:06:00,319227.94,662399.44,351923.12,366.00,-1040.539837,1.827015,0.000000
2017-09-11T19:11:00,305703.28,662399.44,352048.73,366.00,-979.822344,1.831072,0.000000
2017-09-11T19:16:00,263939.47,662399.44,353238.76,366.00,-1084.840448,1.853935,0.000000
2017-09-11T19:21:00,302181.38,662399.44,353413.24,366.00,-1030.995919,1.821656,0.000000
2017-09-11T19:26:00,340932.19,662399.44,352634.07,366.00,-846.043282,1.615923,0.000000
2017-09-11T19:31:00,292736.75,662399.44,353039.51,366.00,-843.590486,1.173684,0.000000
2017-09-11T19:36:00,206299.50,662399.44,355436.27,366.00,-1112.903050,1.171616,0.000000
2017-09-11T19:41:00,263453.53,662399.44,356425.12,366.00,-1170.556904,1.156700,0.000000
2017-09-11T19:46:00,255363.00,662399.44,357549.82,366.00,-1240.915699,1.053575,0.000000
2017-09-11T19:51:00,268915.38,662399.44,295967.04,366.00,-1261.433320,0.765196,0.000000
2017-09-11T19:56:00,267795.38,662399.44,305571.74,366.00,-1279.064654,0.545140,0.000000
2017-09-11T20:01:00,271748.38,662399.44,308685.97,366.00,-1281.234923,0.467714,0.000000
2017-09-11T20:06:00,273097.88,662399.44,312531.90,366.00,-1276.707459,0.456982,0.000000
2017-09-11T20:11:00,328453.94,662399.44,283769.56,366.00,-1139.448408,0.461080,0.000000
2017-09-11T20:16:00,313797.53,662399.44,306544.72,366.00,-1048.297752,0.463116,0.000000
2017-09-11T20:21:00,293089.91,662399.44,308088.75,366.00,-1010.067293,0.443507,0.000000
2017-09-11T20:26:00,264846.03,662399.44,308189.32,366.00,-1033.098452,0.368304,0.000000
2017-09-11T20:31:00,311592.72,662399.44,292676.37,366.00,-957.138828,0.292878,0.000000
2017-09-11T20:36:00,388528.16,662399.44,251592.83,366.00,-737.430977,0.297698,0.000000
2017-09-11T20:41:00,378862.66,662399.44,264795.33,366.00,-557.219368,0.271154,0.000000
2017-09-11T20:46:00,295831.69,662399.44,284169.45,366.00,-545.003403,0.247351,0.000000
2017-09-11T20:51:00,290988.81,662399.44,283371.34,366.00,-541.544039,0.258495,0.000000
2017-09-11T20:56:00,314299.81,662399.44,278422.60,366.00,-497.996707,0.279486,0.000000
2017-09-11T21:01:00,299871.75,662399.44,284768.74,366.00,-481.497504,0.297910,0.000000
2017-09-11T21:06:00,284416.03,662399.44,285825.96,366.00,-490.324858,0.307938,0.000000
2017-09-11T21:11:00,289037.59,662399.44,286263.36,366.00,-490.472710,0.309401,0.000000
2017-09-11T21:16:00,289513.44,662399.44,288897.39,366.00,-489.168950,0.304822,0.000000
2017-09-11T21:21:00,371954.75,662399.44,240690.58,366.00,-368.372385,0.322561,0.000000
2017-09-11T21:26:00,315580.88,662399.44,277366.81,366.00,-336.717754,0.337870,0.000000
2017-09-11T21:31:00,286290.72,662399.44,278957.73,366.00,-347.140450,0.357927,0.000000
2017-09-11T21:36:00,302935.13,662399.44,278444.45,366.00,-334.280295,0.377953,0.000000
2017-09-11T21:41:00,274971.69,662399.44,282598.71,366.00,-357.853372,0.391368,0.000000
2017-09-11T21:46:00,286835.13,662399.44,282424.49,366.00,-364.253455,0.406748,0.000000
2017-09-11T21:51:00,377602.13,662399.44,237406.31,366.00,-260.102803,0.429152,0.000000
2017-09-11T21:56:00,306335.13,662399.44,275953.55,366.00,-247.850558,0.448938,0.000000
2017-09-11T22:01:00,285503.47,662399.44,275999.72,366.00,-260.088855,0.469210,0.000000
2017-09-11T22:06:00,295062.06,662399.44,278732.57,366.00,-260.442842,0.491017,0.000000
2017-09-11T22:11:00,285934.13,662399.44,279538.76,366.00,-270.355374,0.512228,0.000000
2017-09-11T22:16:00,274482.34,662399.44,281400.50,366.00,-291.265694,0.530090,0.000000
2017-09-11T22:21:00,274659.63,662399.44,283015.45,366.00,-310.087681,0.547040,0.000000
2017-09-11T22:26:00,268720.59,662399.44,284533.70,366.00,-333.103946,0.563420,0.000000
2017-09-11T22:31:00,274360.50,662399.44,286211.17,366.00,-348.578573,0.578714,0.000000
2017-09-11T22:36:00,278061.28,662399.44,287754.25,366.00,-359.062965,0.589217,0.000000
2017-09-11T22:41:00,278586.09,662399.44,289183.11,366.00,-367.962040,0.595455,0.000000
2017-09-11T22:46:00,279979.22,662399.44,290517.45,366.00,-374.627137,0.594889,0.000000
2017-09-11T22:51:00,276703.84,662399.44,292123.40,366.00,-383.373523,0.587888,0.000000
2017-09-11T22:56:00,272673.34,662399.44,293669.29,366.00,-394.641357,0.572219,0.000000
2017-09-11T23:01:00,316756.94,662399.44,277695.82,366.00,-367.746615,0.548326,0.000000
2017-09-11T23:06:00,279655.22,662399.44,293150.31,366.00,-372.857179,0.511025,0.000000
2017-09-11T23:11:00,262938.75,662399.44,294622.13,366.00,-390.725733,0.477067,0.000000
2017-09-11T23:16:00,276140.88,662399.44,296535.33,366.00,-396.737275,0.443272,0.000000
2017-09-11T23:21:00,261411.06,662399.44,297568.04,366.00,-413.328545,0.401701,0.000000
2017-09-11T23:26:00,287823.94,662399.44,294565.36,366.00,-408.731624,0.335033,0.000000
2017-09-11T23:31:00,277813.50,662399.44,299170.21,366.00,-411.468646,0.256058,0.000000
2017-09-11T23:36:00,261202.17,662399.44,301004.24,366.00,-425.639156,0.214543,0.000000
2017-09-11T23:41:00,328015.94,662399.44,274446.96,366.00,-391.752919,0.203207,0.000000
2017-09-11T23:46:00,353510.59,662399.44,278098.99,366.00,-342.239451,0.192926,0.000000
