DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-14T00:00:00,374863.91,100.00,0.00,0.00,0.000000,NaN,NaN
2017-09-14T00:05:00,374863.91,100.00,0.00,0.00,0.000000,NaN,0.000000
2017-09-14T00:10:00,374863.91,100.00,0.00,0.00,0.000000,NaN,0.000000
2017-09-14T00:15:00,374863.91,100.00,0.00,0.00,0.000000,NaN,0.000000
2017-09-14T00:20:00,374863.91,100.00,0.00,0.00,0.000000,NaN,0.000000
2017-09-14T00:25:00,374863.91,100.00,0.00,0.00,0.000000,NaN,0.000000
2017-09-14T00:30:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T00:35:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T00:40:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T00:45:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T00:50:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T00:55:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:00:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:05:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:10:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:15:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:20:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:25:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:30:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:35:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:40:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:45:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:50:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T01:55:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T02:00:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T02:05:00,374863.91,100.00,0.00,0.00,-0.000000,0.000000,0.000000
2017-09-14T02:10:00,332372.69,100.00,0.00,0.00,-337.231905,2.146731,0.000000
2017-09-14T02:15:00,332372.69,100.00,0.00,0.00,-604.691691,4.656211,0.000000
2017-09-14T02:20:00,332372.69,100.00,0.00,0.00,-816.333783,7.555425,0.000000
2017-09-14T02:25:00,332372.69,100.00,0.00,0.00,-983.111653,10.496915,0.000000
2017-09-14T02:30:00,332372.69,100.00,0.00,0.00,-1113.681169,13.182767,0.000000
2017-09-14T02:35:00,332372.69,100.00,0.00,0.00,-1214.924912,15.356236,0.000000
2017-09-14T02:40:00,332372.69,100.00,0.00,0.00,-1292.346598,16.794994,0.000000
2017-09-14T02:45:00,332372.69,100.00,0.00,0.00,-1350.370322,17.305643,0.000000
2017-09-14T02:50:00,332372.69,100.00,0.00,0.00,-1392.569395,16.719239,0.000000
2017-09-14T02:55:00,332372.69,100.00,0.00,0.00,-1421.842625,14.887604,0.000000
2017-09-14T03:00:00,332372.69,100.00,0.00,0.00,-1440.551081,11.680285,0.000000
2017-09-14T03:05:00,332372.69,100.00,0.00,0.00,-1450.624865,6.982021,0.000000
2017-09-14T03:10:00,332372.69,100.00,0.00,0.00,-1453.647000,4.095278,0.000000
2017-09-14T03:15:00,332372.69,100.00,0.00,0.00,-1450.919707,2.331573,0.000000
2017-09-14T03:20:00,332372.69,100.00,0.00,0.00,-1443.517056,1.269689,0.000000
2017-09-14T03:25:00,332372.69,100.00,0.00,0.00,-1432.327001,0.647970,0.000000
2017-09-14T03:30:00,332372.69,100.00,0.00,0.00,-1418.085113,0.301949,0.000000
2017-09-14T03:35:00,332372.69,100.00,0.00,0.00,-1401.401759,0.127354,0.000000
2017-09-14T03:40:00,332372.69,100.00,0.00,0.00,-1382.784103,0.057713,0.000000
2017-09-14T03:45:00,332372.69,100.00,0.00,0.00,-1362.653987,0.050567,0.000000
2017-09-14T03:50:00,332372.69,100.00,0.00,0.00,-1341.362519,0.078841,0.000000
2017-09-14T03:55:00,332372.69,100.00,0.00,0.00,-1319.202010,0.125383,0.000000
2017-09-14T04:00:00,332372.69,100.00,0.00,0.00,-1296.415794,0.179471,0.000000
