DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-02T17:21:00,67239048.00,1593555584.00,1526316536.00,366.00,0.000000,NaN,NaN
2017-09-02T17:26:00,67318520.00,1593555584.00,656098136.00,66.68,79472.000000,0.000000,0.000000
2017-09-02T17:31:00,67134688.00,1593555584.00,1526324832.00,366.00,-52180.000000,1.000000,0.000000
2017-09-02T17:36:00,67135104.00,1593555584.00,1526348744.00,366.00,-49566.400000,1.017357,0.000000
2017-09-02T17:41:00,67080524.00,1593555584.00,1526374007.20,366.00,-50046.400000,0.974301,0.000000
2017-09-02T17:46:00,67189168.00,1593555584.00,1526372742.00,366.00,-27513.485714,0.976213,0.000000
2017-09-02T17:51:00,67279496.00,1593555584.00,1526358934.29,366.00,-6840.142857,1.047693,0.000000
2017-09-02T17:56:00,67322696.00,1593555584.00,1526343178.50,366.00,5943.761905,1.127363,0.000000
2017-09-02T18:28:00,67180184.00,1593555584.00,1526329712.80,366.00,1741.185714,1.432429,0.000000
2017-09-02T18:33:00,67251272.00,1593555584.00,1526328125.25,366.00,1994.229412,1.475015,0.000000
2017-09-02T18:38:00,67270288.00,1593555584.00,1526325605.88,366.00,2501.647059,1.513253,0.000000
2017-09-02T18:43:00,67085644.00,1593555584.00,1526333624.44,366.00,-425.527348,1.558096,0.000000
2017-09-02T18:48:00,67148168.00,1593555584.00,1526337508.21,366.00,-1526.828070,1.595863,0.000000
2017-09-02T18:53:00,67303824.00,1593555584.00,1526333220.80,366.00,-83.735338,1.639534,0.000000
2017-09-02T18:58:00,67144032.00,1593555584.00,1526336950.86,366.00,-1089.605195,1.676660,0.000000
2017-09-02T19:03:00,67081652.00,1593555584.00,1526343177.27,366.00,-2571.765104,1.704707,0.000000
2017-09-02T19:08:00,67108024.00,1593555584.00,1526347715.65,366.00,-3384.889328,1.727190,0.000000
2017-09-02T19:13:00,67081688.00,1593555584.00,1526352973.17,366.00,-4240.506087,1.744033,0.000000
2017-09-02T19:18:00,67179920.00,1593555584.00,1526353880.80,366.00,-3960.670769,1.761031,0.000000
2017-09-02T19:23:00,67100268.00,1593555584.00,1526357782.15,366.00,-4387.563761,1.774764,0.000000
2017-09-02T19:28:00,67179512.00,1593555584.00,1526358459.56,366.00,-4062.625153,1.789048,0.000000
2017-09-02T19:33:00,67080428.00,1593555584.00,1526362627.29,366.00,-4504.642583,1.800180,0.000000
2017-09-02T19:38:00,67110616.00,1593555584.00,1526365466.62,366.00,-4622.045320,1.809849,0.000000
2017-09-02T19:43:00,67083024.00,1593555584.00,1526369036.40,366.00,-4865.675640,1.817534,0.000000
2017-09-02T19:48:00,67214096.00,1593555584.00,1526368147.74,366.00,-4242.895161,1.827441,0.000000
2017-09-02T19:53:00,67231784.00,1593555584.00,1526366761.88,366.00,-3605.201613,1.839696,0.000000
2017-09-02T19:58:00,67214128.00,1593555584.00,1526365995.03,366.00,-3151.770053,1.853457,0.000000
2017-09-02T20:03:00,67085576.00,1593555584.00,1526369054.24,366.00,-3406.053476,1.865295,0.000000
2017-09-02T20:08:00,67084000.00,1593555584.00,1526371983.66,366.00,-3610.452661,1.875507,0.000000
2017-09-02T20:13:00,67280600.00,1593555584.00,1526369289.22,366.00,-2880.777864,1.888678,0.000000
2017-09-02T20:18:00,67145704.00,1593555584.00,1526370386.27,366.00,-2826.566145,1.901537,0.000000
2017-09-02T20:23:00,67141872.00,1593555584.00,1526253952.64,366.00,-2784.545793,1.738044,0.000000
2017-09-02T20:28:00,67290368.00,1593555584.00,1526211264.14,366.00,-2166.818623,1.761445,0.000000
2017-09-02T20:33:00,67233600.00,1593555584.00,1526218977.85,366.00,-1836.990994,1.720828,0.000000
2017-09-02T20:38:00,67144472.00,1593555584.00,1526220911.69,366.00,-1857.282230,1.381594,0.000000
2017-09-02T20:43:00,67081352.00,1593555584.00,1526242686.78,366.00,-2078.340167,1.173773,0.000000
2017-09-02T20:48:00,67082472.00,1593555584.00,1526269324.38,366.00,-2259.812141,1.183421,0.000000
2017-09-02T20:53:00,67227936.00,1593555584.00,1526231330.74,366.00,-1969.989852,1.184072,0.000000
2017-09-02T20:58:00,67184688.00,1593555584.00,1526245622.26,366.00,-1836.776812,1.146071,0.000000
2017-09-02T21:03:00,67241624.00,1593555584.00,1526220910.19,366.00,-1557.093309,1.070588,0.000000
2017-09-02T21:08:00,67164792.00,1593555584.00,1526238900.62,366.00,-1511.825624,0.969574,0.000000
2017-09-02T21:13:00,67184760.00,1593555584.00,1526230757.54,366.00,-1417.189970,0.860387,0.000000
2017-09-02T21:18:00,67094356.00,1593555584.00,1526249225.42,366.00,-1551.605714,0.758919,0.000000
2017-09-02T21:23:00,67150400.00,1593555584.00,1526248562.46,366.00,-1535.005042,0.681876,0.000000
2017-09-02T21:28:00,67172240.00,1593555584.00,1526250688.65,366.00,-1467.397647,0.635121,0.000000
2017-09-02T21:33:00,67151408.00,1593555584.00,1526257129.01,366.00,-1449.454794,0.576013,0.000000
2017-09-02T21:38:00,67201936.00,1593555584.00,1526239086.33,366.00,-1324.500564,0.489691,0.000000
2017-09-02T21:43:00,67282400.00,1593555584.00,1526206112.58,366.00,-1047.695979,0.476496,0.000000
2017-09-02T21:48:00,67120432.00,1593555584.00,1526236129.67,366.00,-1113.490909,0.483169,0.000000
2017-09-02T21:53:00,67203688.00,1593555584.00,1526217596.58,366.00,-1013.894463,0.461719,0.000000
