DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-13T15:16:00,267366.44,332799.97,65433.53,366.00,0.000000,NaN,NaN
2017-09-13T15:21:00,265225.66,332799.97,67574.31,366.00,-2140.781250,0.000000,0.000000
2017-09-13T15:26:00,269085.78,332799.97,65574.01,366.00,859.671875,1.000000,0.000000
2017-09-13T15:31:00,267699.03,332799.97,65455.74,366.00,485.790625,1.148850,0.000000
2017-09-13T15:36:00,265914.06,332799.97,65741.78,366.00,-43.137500,1.314883,0.000000
2017-09-13T15:41:00,264075.03,332799.97,66238.97,366.00,-450.816071,1.309198,0.000000
2017-09-13T15:46:00,277079.78,332799.97,64736.29,366.00,845.252232,1.288659,0.000000
2017-09-13T15:51:00,280723.53,332799.97,63153.80,366.00,1618.488839,1.224876,0.000000
2017-09-13T15:56:00,282204.72,332799.97,61758.41,366.00,1970.179167,1.151907,0.000000
2017-09-13T16:01:00,279319.25,332799.97,60930.64,366.00,1884.367992,1.078984,0.000000
2017-09-13T16:06:00,277435.47,332799.97,60424.63,366.00,1666.282386,1.017578,0.000000
2017-09-13T16:11:00,275842.50,332799.97,60135.70,366.00,1415.107955,0.970501,0.000000
2017-09-13T16:16:00,273127.91,332799.97,60100.03,366.00,1127.155220,0.939136,0.000000
2017-09-13T16:21:00,279656.28,332799.97,59603.15,366.00,1100.476923,0.911521,0.000000
2017-09-13T16:26:00,277652.69,332799.97,59306.09,366.00,1005.534263,0.889847,0.000000
2017-09-13T16:31:00,276216.66,332799.97,59135.92,366.00,888.148392,0.874495,0.000000
2017-09-13T16:36:00,280203.66,332799.97,58751.24,366.00,868.351256,0.860553,0.000000
2017-09-13T16:41:00,274810.16,332799.97,58708.94,366.00,744.601490,0.852624,0.000000
2017-09-13T16:46:00,280425.53,332799.97,58375.54,366.00,732.929660,0.845113,0.000000
2017-09-13T16:51:00,276822.31,332799.97,58255.65,366.00,662.480921,0.840778,0.000000
2017-09-13T16:56:00,272432.88,332799.97,58356.19,366.00,544.721226,0.841990,0.000000
2017-09-13T17:01:00,301027.94,332799.97,57147.82,366.00,788.897833,0.831622,0.000000
2017-09-13T17:06:00,363938.34,332799.97,53309.29,366.00,1649.918169,0.809025,0.000000
2017-09-13T17:11:00,288483.31,332799.97,52934.60,366.00,1541.854334,0.787688,0.000000
2017-09-13T17:16:00,277979.81,332799.97,0.00,0.00,1346.542909,0.768679,6.911234
2017-09-13T17:21:00,281263.44,332799.97,0.00,0.01,1209.520951,0.752420,3.711859
2017-09-13T17:26:00,279872.22,332799.97,0.00,0.00,1080.132574,0.739136,2.643240
2017-09-13T17:31:00,278054.31,332799.97,0.00,0.01,955.144054,0.728994,2.135318
2017-09-13T17:36:00,285196.69,332799.97,0.00,0.01,896.961807,0.720556,1.840345
2017-09-13T17:41:00,288479.84,332799.97,0.00,0.01,865.060074,0.713127,1.641201
2017-09-13T17:46:00,291254.03,332799.97,0.00,0.02,850.494103,0.706234,1.493649
2017-09-13T17:51:00,291072.81,332799.97,0.00,0.02,832.631724,0.699919,1.378474
2017-09-13T17:56:00,287580.94,332799.97,0.00,0.02,794.700305,0.694635,1.288770
2017-09-13T18:01:00,299127.09,332799.97,0.00,0.02,817.289185,0.688895,1.217487
2017-09-13T18:06:00,308713.25,332799.97,0.00,0.00,877.977328,0.681994,1.150182
2017-09-13T18:11:00,284897.09,332799.97,0.00,0.01,817.862685,0.676496,1.080621
2017-09-13T18:16:00,282596.41,332799.97,0.00,0.01,753.675113,0.672512,1.029884
2017-09-13T18:21:00,291812.97,332799.97,0.00,0.01,733.365385,0.473848,0.295958
2017-09-13T18:26:00,306686.72,332799.97,0.00,0.00,770.410096,0.475826,0.301066
2017-09-13T18:31:00,302601.72,332799.97,0.00,0.01,784.405464,0.465986,0.289343
2017-09-13T18:36:00,297956.22,332799.97,0.00,0.01,777.530727,0.426039,0.244975
2017-09-13T18:41:00,293643.22,332799.97,0.00,0.01,754.680354,0.352191,0.175643
2017-09-13T18:46:00,177965.95,207999.97,0.00,0.00,365.638976,0.371590,-0.194624
2017-09-13T18:51:00,296829.03,332799.97,0.00,0.00,386.374017,0.384033,0.189112
2017-09-13T18:56:00,291049.09,332799.97,0.00,0.00,386.591222,0.373458,0.190770
2017-09-13T19:01:00,293568.25,332799.97,0.00,0.00,392.699614,0.359861,0.190449
2017-09-13T19:06:00,345734.56,332799.97,0.00,0.00,535.756481,0.346854,0.195525
2017-09-13T19:11:00,304298.03,332799.97,0.00,0.00,554.588959,0.343726,0.199787
2017-09-13T19:16:00,292476.69,332799.97,0.00,0.00,540.899254,0.350297,0.207948
2017-09-13T19:21:00,294306.84,332799.97,0.00,0.00,531.821437,0.357049,0.216746
2017-09-13T19:26:00,298035.78,332799.97,0.00,0.00,531.003816,0.364810,0.226539
2017-09-13T19:31:00,290321.69,332799.97,0.00,0.00,512.326837,0.373706,0.235682
2017-09-13T19:36:00,294345.53,332799.97,0.00,0.00,503.047593,0.382730,0.245825
2017-09-13T19:41:00,294550.22,332799.97,0.00,0.00,494.159137,0.390786,0.254460
2017-09-13T19:46:00,292698.63,332799.97,0.00,0.00,481.636051,0.399120,0.263315
2017-09-13T19:51:00,291252.22,332799.97,0.00,0.00,466.783506,0.406537,0.270810
2017-09-13T19:56:00,293414.94,332799.97,0.00,0.00,456.518398,0.410534,0.274537
2017-09-13T20:01:00,294225.38,332799.97,0.00,0.00,447.899748,0.421044,0.287379
2017-09-13T20:06:00,296293.16,332799.97,0.00,0.00,442.873918,0.389176,0.269288
2017-09-13T20:11:00,297699.59,332799.97,0.00,0.00,439.913805,0.354528,0.248590
2017-09-13T20:16:00,291179.50,332799.97,0.00,0.00,426.193669,0.330258,0.235045
2017-09-13T20:21:00,292474.13,332799.97,0.00,0.00,415.093133,0.312688,0.226563
2017-09-13T20:26:00,298113.25,332799.97,0.00,0.00,412.790611,0.302165,0.223786
2017-09-13T20:31:00,297272.97,332799.97,0.00,0.00,408.889994,0.298871,0.226164
2017-09-13T20:36:00,292465.06,332799.97,0.00,0.00,398.042304,0.298094,0.229896
2017-09-13T20:41:00,293248.56,332799.97,0.00,0.00,388.674339,0.298085,0.234398
2017-09-13T20:46:00,295819.69,332799.97,0.00,0.00,382.994789,0.297490,0.238776
2017-09-13T20:51:00,300843.41,332799.97,0.00,0.00,383.736280,0.296109,0.242972
2017-09-13T20:56:00,298920.47,332799.97,0.00,0.00,381.549702,0.295681,0.247569
2017-09-13T21:01:00,295174.31,332799.97,0.00,0.00,374.562120,0.291965,0.248938
2017-09-13T21:06:00,317730.06,332799.97,0.00,0.00,394.182893,0.277372,0.242528
2017-09-13T21:11:00,305995.19,332799.97,0.00,0.00,398.367441,0.265252,0.236122
2017-09-13T21:16:00,295488.72,332799.97,0.00,0.00,390.105351,0.257390,0.232064
2017-09-13T21:21:00,303616.22,332799.97,0.00,0.00,390.860047,0.248989,0.228020
2017-09-13T21:26:00,297864.25,332799.97,0.00,0.00,385.089820,0.232736,0.215705
2017-09-13T21:31:00,292204.41,332799.97,0.00,0.00,373.565492,0.208684,0.195095
2017-09-13T21:36:00,296490.31,332799.97,0.00,0.00,366.824571,0.176672,0.166775
2017-09-13T21:41:00,301669.13,332799.97,0.00,0.00,365.274535,0.135519,0.129333
2017-09-13T21:46:00,303020.50,332799.97,0.00,0.00,364.775451,0.135589,0.129380
2017-09-13T21:51:00,302541.19,332799.97,0.00,0.00,363.531311,0.137183,0.131076
2017-09-13T21:56:00,292292.16,332799.97,0.00,0.00,352.790305,0.139688,0.133179
2017-09-13T22:01:00,300323.84,332799.97,0.00,0.00,349.585812,0.142734,0.136374
2017-09-13T22:06:00,301980.03,332799.97,0.00,0.00,347.731896,0.141144,0.136335
2017-09-13T22:11:00,294730.75,332799.97,0.00,0.00,339.623242,0.136440,0.132970
2017-09-13T22:16:00,290834.72,332799.97,0.00,0.00,328.597055,0.133012,0.130642
2017-09-13T22:21:00,292935.63,332799.97,0.00,0.00,319.743711,0.130107,0.128965
2017-09-13T22:26:00,295273.03,332799.97,0.00,0.00,313.068306,0.126166,0.126388
2017-09-13T22:31:00,293514.38,332799.97,0.00,0.00,305.250692,0.124254,0.125716
2017-09-13T22:36:00,290191.53,332799.97,0.00,0.00,295.230722,0.123377,0.125985
2017-09-13T22:41:00,298546.31,332799.97,0.00,0.00,291.768501,0.122587,0.126760
2017-09-13T22:46:00,312150.97,332799.97,0.00,0.00,298.070605,0.121135,0.127347
2017-09-13T22:51:00,294316.47,332799.97,0.00,0.00,291.254854,0.121344,0.128759
2017-09-13T22:56:00,293608.44,332799.97,0.00,0.00,284.183620,0.122655,0.131369
2017-09-13T23:01:00,299089.50,332799.97,0.00,0.00,281.045984,0.124289,0.134636
2017-09-13T23:06:00,293290.25,332799.97,0.00,0.00,274.102191,0.126369,0.138203
2017-09-13T23:11:00,302273.75,332799.97,0.00,0.00,273.195162,0.127685,0.141447
2017-09-13T23:16:00,291075.44,332799.97,0.00,0.00,265.102504,0.130791,0.146167
2017-09-13T23:21:00,292982.53,332799.97,0.00,0.00,258.510760,0.135081,0.152443
2017-09-13T23:26:00,291985.81,332799.97,0.00,0.00,251.549780,0.139621,0.159171
2017-09-13T23:31:00,282410.09,332799.97,0.00,0.00,239.160208,0.145501,0.167211
2017-09-13T23:36:00,279128.84,332799.97,0.00,0.00,225.441892,0.153713,0.178120
2017-09-13T23:41:00,278161.34,332799.97,0.00,0.00,211.833575,0.164022,0.191904
2017-09-13T23:46:00,286408.69,332799.97,0.00,0.00,203.503576,0.174994,0.207596
2017-09-13T23:51:00,281210.88,332799.97,0.00,0.00,192.677245,0.186595,0.224450
2017-09-13T23:56:00,281026.03,332799.97,0.00,0.00,182.254373,0.198960,0.243102
2017-09-14T00:01:00,287785.47,332799.97,0.00,0.00,175.889824,0.211662,0.263606
2017-09-14T00:06:00,298373.03,332799.97,0.00,0.00,175.281411,0.221068,0.282023
2017-09-14T00:11:00,288922.72,332799.97,0.00,0.00,169.800166,0.229377,0.299029
2017-09-14T00:16:00,290719.09,332799.97,0.00,0.00,165.429121,0.237861,0.317219
2017-09-14T00:21:00,292833.50,332799.97,0.00,0.00,162.249930,0.245143,0.334861
2017-09-14T00:26:00,294139.81,332799.97,0.00,0.00,159.791672,0.251908,0.352633
2017-09-14T00:31:00,290618.59,332799.97,0.00,0.00,155.717669,0.259286,0.371588
2017-09-14T00:36:00,283646.81,332799.97,0.00,0.00,148.536442,0.267314,0.391698
