DateTime,Metric,Capacity,CR,TR,beta,beta_std,TrBand
2017-09-07T03:57:00,23251.86,19976.86,0.00,0.00,0.000000,NaN,NaN
2017-09-07T04:02:00,22014.96,19976.86,0.00,0.00,-1236.900391,0.000000,0.000000
2017-09-07T04:07:00,21890.03,19976.86,0.00,0.00,-680.912109,0.289908,0.000000
2017-09-07T04:12:00,24129.17,19976.86,0.00,0.00,250.702539,0.849057,0.000000
2017-09-07T04:17:00,25159.13,19976.86,0.00,0.00,592.876367,1.054413,0.000000
2017-09-07T04:22:00,25607.09,19976.86,0.00,0.00,669.938672,1.095111,0.000000
2017-09-07T04:27:00,25657.65,19976.86,0.00,0.00,631.098772,1.086411,0.000000
2017-09-07T04:32:00,25645.37,19976.86,0.00,0.00,561.300153,1.067654,0.000000
2017-09-07T04:37:00,25657.40,19976.86,0.00,0.00,492.109798,1.050085,0.000000
2017-09-07T04:42:00,25670.72,19976.86,0.00,0.00,430.769721,1.036518,0.000000
2017-09-07T04:47:00,25670.72,19976.86,0.00,0.00,377.731055,1.027327,0.000000
2017-09-07T04:52:00,25670.72,19976.86,0.00,0.00,332.603707,1.022108,0.000000
2017-09-07T04:57:00,25672.38,19976.86,0.00,0.00,294.418838,1.020275,0.000000
2017-09-07T05:02:00,25679.04,19976.86,0.00,0.00,262.195244,1.021234,0.000000
2017-09-07T05:07:00,25675.71,19976.86,0.00,0.00,234.611775,1.024512,0.000000
2017-09-07T05:12:00,25620.78,19976.86,0.00,0.00,209.768072,1.029871,0.000000
2017-09-07T05:17:00,25655.62,19976.86,0.00,0.00,189.288584,1.036808,0.000000
2017-09-07T05:22:00,25657.40,19976.86,0.00,0.00,171.627411,1.045028,0.000000
2017-09-07T05:27:00,25669.05,19976.86,0.00,0.00,156.459807,1.054270,0.000000
2017-09-07T05:32:00,25660.73,19976.86,0.00,0.00,143.055094,1.064366,0.000000
2017-09-07T05:37:00,25674.05,19976.86,0.00,0.00,131.447207,1.075134,0.000000
2017-09-07T05:42:00,25665.73,19976.86,0.00,0.00,121.072476,1.086469,0.000000
2017-09-07T05:47:00,25685.70,19976.86,0.00,0.00,112.079791,1.098230,0.000000
2017-09-07T05:52:00,25667.71,19976.86,0.00,0.00,103.854664,1.110369,0.000000
2017-09-07T05:57:00,25664.06,19976.86,0.00,0.00,96.459401,1.122819,0.000000
2017-09-07T06:02:00,18775.37,19976.86,0.00,0.00,30.942212,1.145639,0.000000
2017-09-07T06:07:00,6757.76,19976.86,0.00,0.00,-116.679033,1.165895,0.000000
2017-09-07T06:12:00,4381.16,19976.86,0.00,0.00,-251.547651,1.180195,0.000000
2017-09-07T06:17:00,4275.08,19976.86,0.00,0.00,-359.369429,1.191407,0.000000
2017-09-07T06:22:00,4347.78,19976.86,0.00,0.00,-444.230564,1.200267,0.000000
2017-09-07T06:27:00,4182.52,19976.86,0.00,0.00,-512.006177,1.206703,0.000000
2017-09-07T06:32:00,4180.69,19976.86,0.00,0.00,-564.945320,1.210497,0.000000
2017-09-07T06:37:00,4225.21,19976.86,0.00,0.00,-605.566211,1.211579,0.000000
2017-09-07T06:42:00,4216.17,19976.86,0.00,0.00,-636.420635,1.210088,0.000000
2017-09-07T06:47:00,4186.42,19976.86,285.41,366.00,-659.390666,1.206303,0.000000
2017-09-07T06:52:00,4236.63,19976.86,714.71,366.00,-675.542904,1.200559,0.000000
2017-09-07T06:57:00,4198.39,19976.86,1121.84,366.00,-686.494070,1.193219,0.000000
2017-09-07T07:02:00,4208.44,19976.86,1507.27,366.00,-692.984741,1.156046,0.000000
2017-09-07T07:07:00,4176.50,19976.86,1873.76,366.00,-695.984320,1.156508,0.000000
2017-09-07T07:12:00,4279.43,19976.86,2219.35,366.00,-695.633051,1.150612,0.000000
2017-09-07T07:17:00,4229.67,19976.86,2549.30,366.00,-693.080306,1.141886,0.000000
2017-09-07T07:22:00,4237.63,19976.86,2863.35,366.00,-688.546249,1.122881,0.000000
2017-09-07T07:27:00,4293.86,19976.86,3161.48,366.00,-682.254209,1.097198,0.000000
2017-09-07T07:32:00,4254.77,19976.86,3446.95,366.00,-674.833052,1.066999,0.000000
2017-09-07T07:37:00,4151.46,19976.86,3722.02,366.00,-666.701783,1.033279,0.000000
2017-09-07T07:42:00,4249.68,19976.86,3983.01,366.00,-657.463168,0.996721,0.000000
2017-09-07T07:47:00,4208.58,19976.86,4233.76,366.00,-647.715550,0.957923,0.000000
2017-09-07T07:52:00,4185.12,19976.86,4474.55,366.00,-637.544154,0.917387,0.000000
2017-09-07T07:57:00,4111.17,19976.86,4707.02,366.00,-627.188179,0.875518,0.000000
2017-09-07T08:02:00,4139.62,19976.86,4929.63,366.00,-616.483508,0.832618,0.000000
2017-09-07T08:07:00,4122.93,19976.86,7845.76,366.00,-605.632791,0.788911,0.000000
2017-09-07T08:12:00,4148.16,19976.86,8010.91,366.00,-594.613387,0.744601,0.000000
2017-09-07T08:17:00,4182.91,19976.86,8192.20,366.00,-583.475853,0.699685,0.000000
2017-09-07T08:22:00,4105.90,19976.86,8411.26,366.00,-572.507662,0.654114,0.000000
2017-09-07T08:27:00,4141.32,19976.86,8496.31,366.00,-561.508982,0.607745,0.000000
2017-09-07T08:32:00,4139.72,19976.86,8663.18,366.00,-550.594920,0.560351,0.000000
2017-09-07T08:37:00,4151.91,19976.86,8740.60,366.00,-539.768710,0.511539,0.000000
2017-09-07T08:42:00,4183.29,19976.86,8824.15,366.00,-529.023057,0.460745,0.000000
2017-09-07T08:47:00,4015.45,19976.86,9038.12,366.00,-518.721581,0.407024,0.000000
2017-09-07T08:52:00,4132.65,19976.86,8956.83,366.00,-508.373986,0.348855,0.000000
2017-09-07T08:57:00,4089.51,19976.86,9147.29,366.00,-498.273269,0.283252,0.000000
2017-09-07T09:02:00,4077.45,19976.86,9137.28,366.00,-488.372152,0.217165,0.000000
2017-09-07T09:07:00,4079.51,19976.86,9209.86,366.00,-478.654715,0.170192,0.000000
2017-09-07T09:12:00,4099.59,19976.86,9234.26,366.00,-469.100933,0.143144,0.000000
2017-09-07T09:17:00,4137.24,19976.86,9247.37,366.00,-459.693563,0.131912,0.000000
2017-09-07T09:22:00,4184.15,19976.86,9251.22,366.00,-450.428490,0.131329,0.000000
