DateTime,Metric,Capacity,CR,TR,beta, beta_std
2017-09-02T17:21:00,67239048.00,1593555584.00,1526316536.00,366.00,0.000000,0.000000
2017-09-02T17:26:00,67318520.00,1593555584.00,656098136.00,66.68,79472.000000,0.000000
2017-09-02T17:31:00,67134688.00,1593555584.00,1526306784.26,366.00,-52180.000000,194479.812834
2017-09-02T17:36:00,67135104.00,1593555584.00,1526362274.60,366.00,-49566.400000,87017.638525
2017-09-02T17:41:00,67080524.00,1593555584.00,1526419701.78,366.00,-50046.400000,50241.567831
2017-09-02T17:46:00,67189168.00,1593555584.00,1526362787.27,366.00,-27513.485714,37910.671929
2017-09-02T17:51:00,67279496.00,1593555584.00,1526246134.50,366.00,-6840.142857,31377.368870
2017-09-02T17:56:00,67322696.00,1593555584.00,1461126306.12,366.00,5943.761905,25305.213296
2017-09-02T18:28:00,67180184.00,1593555584.00,1507145675.11,366.00,1741.185714,7086.993681
2017-09-02T18:33:00,67251272.00,1593555584.00,1504368497.86,366.00,1994.229412,6199.626178
2017-09-02T18:38:00,67270288.00,1593555584.00,1498808166.69,366.00,2501.647059,5477.554059
2017-09-02T18:43:00,67085644.00,1593555584.00,1526213945.71,366.00,-425.527348,5222.853446
2017-09-02T18:48:00,67148168.00,1593555584.00,1526216152.10,366.00,-1526.828070,4724.893140
2017-09-02T18:53:00,67303824.00,1593555584.00,1526175025.68,366.00,-83.735338,4350.264328
2017-09-02T18:58:00,67144032.00,1593555584.00,1526185091.01,366.00,-1089.605195,3986.723196
2017-09-02T19:03:00,67081652.00,1593555584.00,1526213007.50,366.00,-2571.765104,3743.260710
2017-09-02T19:08:00,67108024.00,1593555584.00,1526259442.52,366.00,-3384.889328,3455.429178
2017-09-02T19:13:00,67081688.00,1593555584.00,1526279039.79,366.00,-4240.506087,3212.312558
2017-09-02T19:18:00,67179920.00,1593555584.00,1526241656.82,366.00,-3960.670769,2960.094198
2017-09-02T19:23:00,67100268.00,1593555584.00,1526279396.46,366.00,-4387.563761,2745.019654
2017-09-02T19:28:00,67179512.00,1593555584.00,1526249445.53,366.00,-4062.625153,2549.435207
2017-09-02T19:33:00,67080428.00,1593555584.00,1526292308.81,366.00,-4504.642583,2382.950284
2017-09-02T19:38:00,67110616.00,1593555584.00,1526295124.29,366.00,-4622.045320,2219.597350
2017-09-02T19:43:00,67083024.00,1593555584.00,1526318332.96,366.00,-4865.675640,2076.916203
2017-09-02T19:48:00,67214096.00,1593555584.00,1526275641.57,366.00,-4242.895161,1980.353029
2017-09-02T19:53:00,67231784.00,1593555584.00,1526257872.66,366.00,-3605.201613,1897.457417
2017-09-02T19:58:00,67214128.00,1593555584.00,1526254038.18,366.00,-3151.770053,1803.964876
2017-09-02T20:03:00,67085576.00,1593555584.00,1526274328.74,366.00,-3406.053476,1704.892619
2017-09-02T20:08:00,67084000.00,1593555584.00,1526283169.78,366.00,-3610.452661,1612.245626
2017-09-02T20:13:00,67280600.00,1593555584.00,1526216308.11,366.00,-2880.777864,1586.499124
2017-09-02T20:18:00,67145704.00,1593555584.00,1526253112.69,366.00,-2826.566145,1501.042109
2017-09-02T20:23:00,67141872.00,1593555584.00,1526253952.64,366.00,-2784.545793,1422.213863
2017-09-02T20:28:00,67290368.00,1593555584.00,1526211264.14,366.00,-2166.818623,1400.553631
2017-09-02T20:33:00,67233600.00,1593555584.00,1526218977.85,366.00,-1836.990994,1345.476786
2017-09-02T20:38:00,67144472.00,1593555584.00,1526220911.69,366.00,-1857.282230,1279.862889
2017-09-02T20:43:00,67081352.00,1593555584.00,1526242686.78,366.00,-2078.340167,1226.217756
2017-09-02T20:48:00,67082472.00,1593555584.00,1526269324.38,366.00,-2259.812141,1174.299467
2017-09-02T20:53:00,67227936.00,1593555584.00,1526231330.74,366.00,-1969.989852,1134.504239
2017-09-02T20:58:00,67184688.00,1593555584.00,1526245622.26,366.00,-1836.776812,1087.037206
2017-09-02T21:03:00,67241624.00,1593555584.00,1526220910.19,366.00,-1557.093309,1053.354144
2017-09-02T21:08:00,67164792.00,1593555584.00,1526238900.62,366.00,-1511.825624,1008.878819
2017-09-02T21:13:00,67184760.00,1593555584.00,1526230757.54,366.00,-1417.189970,968.501644
2017-09-02T21:18:00,67094356.00,1593555584.00,1526249225.42,366.00,-1551.605714,932.467815
2017-09-02T21:23:00,67150400.00,1593555584.00,1526248562.46,366.00,-1535.005042,895.209494
2017-09-02T21:28:00,67172240.00,1593555584.00,1526250688.65,366.00,-1467.397647,861.047667
2017-09-02T21:33:00,67151408.00,1593555584.00,1526257129.01,366.00,-1449.454794,827.987995
2017-09-02T21:38:00,67201936.00,1593555584.00,1526239086.33,366.00,-1324.500564,800.248858
2017-09-02T21:43:00,67282400.00,1593555584.00,1526206112.58,366.00,-1047.695979,788.255826
2017-09-02T21:48:00,67120432.00,1593555584.00,1526236129.67,366.00,-1113.490909,760.603843
2017-09-02T21:53:00,67203688.00,1593555584.00,1526217596.58,366.00,-1013.894463,735.849218
2017-09-02T21:58:00,67088040.00,1593555584.00,1526246693.48,366.00,-1132.467721,713.555502
2017-09-02T22:03:00,67163880.00,1593555584.00,1526245219.09,366.00,-1104.230090,689.149456
2017-09-02T22:08:00,67279368.00,1593555584.00,1526209010.70,366.00,-881.154413,678.989570
2017-09-02T22:13:00,67084320.00,1593555584.00,1526233517.85,366.00,-997.961211,660.045317
2017-09-02T22:18:00,67147896.00,1593555584.00,1526232120.83,366.00,-1001.205288,638.401506
2017-09-02T22:23:00,67115344.00,1593555584.00,1526250745.37,366.00,-1052.610511,618.562783
2017-09-02T22:28:00,67086780.00,1593555584.00,1526255863.04,366.00,-1140.212558,601.193234
2017-09-02T22:33:00,67117600.00,1593555584.00,1526260382.36,366.00,-1173.758150,582.744155
2017-09-02T22:38:00,67801808.00,1593555584.00,1526066979.11,366.00,-245.725175,790.228473
2017-09-02T22:43:00,67188032.00,1593555584.00,1526105774.08,366.00,-232.010270,766.320059
2017-09-02T22:48:00,67115384.00,1593555584.00,1526109295.98,366.00,-314.855296,745.071904
2017-09-02T22:53:00,67149472.00,1593555584.00,1526112877.75,366.00,-346.608925,723.399743
2017-09-02T22:58:00,67270776.00,1593555584.00,1526107733.28,366.00,-224.561491,706.164090
2017-09-02T23:03:00,67191072.00,1593555584.00,1526110275.44,366.00,-208.631616,686.049097
2017-09-02T23:08:00,67225296.00,1593555584.00,1526114436.53,366.00,-153.596647,667.520758
2017-09-02T23:13:00,67245032.00,1593555584.00,1526107825.49,366.00,-80.317255,650.431674
2017-09-02T23:18:00,67350528.00,1593555584.00,1524960048.19,366.00,104.365544,642.033796
2017-09-02T23:23:00,67177744.00,1593555584.00,1525146369.77,366.00,87.567034,624.757813
2017-09-02T23:28:00,67081544.00,1593555584.00,1526086559.76,366.00,-29.278293,612.030261
2017-09-02T23:33:00,67084624.00,1593555584.00,1526103725.14,366.00,-133.950677,599.143651
2017-09-02T23:38:00,67237248.00,1593555584.00,1526099924.59,366.00,-78.070561,584.517730
2017-09-02T23:43:00,67182984.00,1593555584.00,1526112782.64,366.00,-79.141466,569.527953
2017-09-02T23:48:00,67281840.00,1593555584.00,1525960861.14,366.00,13.792697,557.829201
2017-09-02T23:53:00,67087824.00,1593555584.00,1526102063.67,366.00,-79.728317,546.692488
2017-09-02T23:58:00,67114112.00,1593555584.00,1526102376.45,366.00,-142.671725,534.491750
2017-09-03T00:03:00,67088952.00,1593555584.00,1526115712.86,366.00,-223.175150,523.624482
2017-09-03T00:08:00,67183136.00,1593555584.00,1526126827.99,366.00,-216.752193,511.019294
2017-09-03T00:13:00,67214960.00,1593555584.00,1526124061.67,366.00,-183.852222,499.229659
2017-09-03T00:18:00,67087284.00,1593555584.00,1526122249.59,366.00,-257.865312,489.441160
2017-09-03T00:23:00,67212136.00,1593555584.00,1526123042.75,366.00,-226.504722,478.416415
2017-09-03T00:28:00,67213920.00,1593555584.00,1526125134.97,366.00,-195.682146,467.771518
2017-09-03T00:33:00,67115432.00,1593555584.00,1526127527.33,366.00,-242.214434,457.964563
2017-09-03T00:38:00,67117816.00,1593555584.00,1526128006.15,366.00,-283.712223,448.342172
2017-09-03T00:43:00,67083840.00,1593555584.00,1526138739.24,366.00,-347.187291,439.976688
2017-09-03T00:48:00,67103988.00,1593555584.00,1526143598.27,366.00,-391.879790,431.113538
2017-09-03T00:53:00,67145640.00,1593555584.00,1526148264.32,366.00,-404.236456,421.803417
2017-09-03T00:58:00,67125104.00,1593555584.00,1526153363.06,366.00,-429.630151,413.003129
2017-09-03T01:03:00,67117008.00,1593555584.00,1526154216.28,366.00,-458.588072,404.575533
2017-09-03T01:08:00,67088636.00,1593555584.00,1526157725.95,366.00,-504.119261,396.966264
2017-09-03T01:13:00,67091360.00,1593555584.00,1526161991.41,366.00,-544.783451,389.433884
2017-09-03T01:18:00,67089412.00,1593555584.00,1526168544.67,366.00,-583.869346,382.098659
2017-09-03T01:23:00,67216240.00,1593555584.00,1526159083.83,366.00,-541.815351,375.119478
2017-09-03T01:28:00,67251536.00,1593555584.00,1526152439.48,366.00,-480.539221,369.309493
2017-09-03T01:33:00,67319424.00,1593555584.00,1526139924.03,366.00,-382.251881,366.524445
2017-09-03T01:38:00,67154768.00,1593555584.00,1526140827.83,366.00,-385.363774,359.270491
2017-09-03T01:43:00,67170296.00,1593555584.00,1526143012.61,366.00,-379.208011,352.243938
