DateTime,Metric,Capacity,CR,TR,beta, beta_std
2017-09-07T03:57:00,23251.86,19976.86,0.00,0.00,0.000000,0.000000
2017-09-07T04:02:00,22014.96,19976.86,0.00,0.00,-1236.900391,0.000000
2017-09-07T04:07:00,21890.03,19976.86,0.00,0.00,-680.912109,1176.098306
2017-09-07T04:12:00,24129.17,19976.86,0.00,0.00,250.702539,1113.993394
2017-09-07T04:17:00,25159.13,19976.86,0.00,0.00,592.876367,715.003171
2017-09-07T04:22:00,25607.09,19976.86,0.00,0.00,669.938672,472.499091
2017-09-07T04:27:00,25657.65,19976.86,0.00,0.00,631.098772,335.509078
2017-09-07T04:32:00,25645.37,19976.86,0.00,0.00,561.300153,255.579281
2017-09-07T04:37:00,25657.40,19976.86,0.00,0.00,492.109798,204.345514
2017-09-07T04:42:00,25670.72,19976.86,0.00,0.00,430.769721,168.786358
2017-09-07T04:47:00,25670.72,19976.86,0.00,0.00,377.731055,142.715976
2017-09-07T04:52:00,25670.72,19976.86,0.00,0.00,332.603707,122.733523
2017-09-07T04:57:00,25672.38,19976.86,0.00,0.00,294.418838,106.910173
2017-09-07T05:02:00,25679.04,19976.86,0.00,0.00,262.195244,94.062602
2017-09-07T05:07:00,25675.71,19976.86,0.00,0.00,234.611775,83.488133
2017-09-07T05:12:00,25620.78,19976.86,0.00,0.00,209.768072,74.810982
2017-09-07T05:17:00,25655.62,19976.86,0.00,0.00,189.288584,67.314372
2017-09-07T05:22:00,25657.40,19976.86,0.00,0.00,171.627411,60.893453
2017-09-07T05:27:00,25669.05,19976.86,0.00,0.00,156.459807,55.332091
2017-09-07T05:32:00,25660.73,19976.86,0.00,0.00,143.055094,50.517586
2017-09-07T05:37:00,25674.05,19976.86,0.00,0.00,131.447207,46.288531
2017-09-07T05:42:00,25665.73,19976.86,0.00,0.00,121.072476,42.581944
2017-09-07T05:47:00,25685.70,19976.86,0.00,0.00,112.079791,39.283911
2017-09-07T05:52:00,25667.71,19976.86,0.00,0.00,103.854664,36.373751
2017-09-07T05:57:00,25664.06,19976.86,0.00,0.00,96.459401,33.778249
2017-09-07T06:02:00,18775.37,19976.86,0.00,0.00,30.942212,51.439414
2017-09-07T06:07:00,6757.76,19976.86,0.00,0.00,-116.679033,103.521082
2017-09-07T06:12:00,4381.16,19976.86,0.00,0.00,-251.547651,127.482208
2017-09-07T06:17:00,4275.08,19976.86,0.00,0.01,-359.369429,136.177638
2017-09-07T06:22:00,4347.78,19976.86,0.00,0.01,-444.230564,137.480317
2017-09-07T06:27:00,4182.52,19976.86,0.00,0.01,-512.006177,135.218814
2017-09-07T06:32:00,4180.69,19976.86,0.00,0.01,-564.945320,130.876357
2017-09-07T06:37:00,4225.21,19976.86,0.00,0.01,-605.566211,125.441568
2017-09-07T06:42:00,4216.17,19976.86,0.00,0.01,-636.420635,119.561004
2017-09-07T06:47:00,4186.42,19976.86,187.18,366.00,-659.390666,113.595882
2017-09-07T06:52:00,4236.63,19976.86,647.02,366.00,-675.542904,107.732711
2017-09-07T06:57:00,4198.39,19976.86,1313.24,366.00,-686.494070,102.123579
2017-09-07T07:02:00,4208.44,19976.86,1737.79,366.00,-692.984741,96.825542
2017-09-07T07:07:00,4176.50,19976.86,2430.95,366.00,-695.984320,91.874886
2017-09-07T07:12:00,4279.43,19976.86,2906.05,366.00,-695.633051,87.278454
2017-09-07T07:17:00,4229.67,19976.86,3642.74,366.00,-693.080306,83.032809
2017-09-07T07:22:00,4237.63,19976.86,4162.20,366.00,-688.546249,79.124267
2017-09-07T07:27:00,4293.86,19976.86,4742.94,366.00,-682.254209,75.538064
2017-09-07T07:32:00,4254.77,19976.86,5315.75,366.00,-674.833052,72.242132
2017-09-07T07:37:00,4151.46,19976.86,5840.49,366.00,-666.701783,69.204181
2017-09-07T07:42:00,4249.68,19976.86,6242.53,366.00,-657.463168,66.428092
2017-09-07T07:47:00,4208.58,19976.86,6716.73,366.00,-647.715550,63.870847
2017-09-07T07:52:00,4185.12,19976.86,6990.73,366.00,-637.544154,61.514082
2017-09-07T07:57:00,4111.17,19976.86,7355.04,366.00,-627.188179,59.330318
2017-09-07T08:02:00,4139.62,19976.86,7569.54,366.00,-616.483508,57.318527
2017-09-07T08:07:00,4122.93,19976.86,7845.76,366.00,-605.632791,55.454227
2017-09-07T08:12:00,4148.16,19976.86,8010.91,366.00,-594.613387,53.729214
2017-09-07T08:17:00,4182.91,19976.86,8192.20,366.00,-583.475853,52.130717
2017-09-07T08:22:00,4105.90,19976.86,8411.26,366.00,-572.507662,50.627871
2017-09-07T08:27:00,4141.32,19976.86,8496.31,366.00,-561.508982,49.228976
2017-09-07T08:32:00,4139.72,19976.86,8663.18,366.00,-550.594920,47.917596
2017-09-07T08:37:00,4151.91,19976.86,8740.60,366.00,-539.768710,46.687045
2017-09-07T08:42:00,4183.29,19976.86,8824.15,366.00,-529.023057,45.532058
2017-09-07T08:47:00,4015.45,19976.86,9038.12,366.00,-518.721581,44.416600
2017-09-07T08:52:00,4132.65,19976.86,8956.83,366.00,-508.373986,43.377890
2017-09-07T08:57:00,4089.51,19976.86,9147.29,366.00,-498.273269,42.386061
2017-09-07T09:02:00,4077.45,19976.86,9137.28,366.00,-488.372152,41.441325
2017-09-07T09:07:00,4079.51,19976.86,9209.86,366.00,-478.654715,40.541384
2017-09-07T09:12:00,4099.59,19976.86,9234.26,366.00,-469.100933,39.684535
2017-09-07T09:17:00,4137.24,19976.86,9247.37,366.00,-459.693563,38.869053
2017-09-07T09:22:00,4184.15,19976.86,9251.22,366.00,-450.428490,38.092284
2017-09-07T09:27:00,4091.93,19976.86,9360.07,366.00,-441.496990,37.335066
2017-09-07T09:32:00,4050.88,19976.86,9372.44,366.00,-432.818643,36.602436
2017-09-07T09:37:00,4052.14,19976.86,9406.87,366.00,-424.334139,35.897362
2017-09-07T09:42:00,4071.07,19976.86,9408.32,366.00,-416.021268,35.219620
2017-09-07T09:47:00,4092.16,19976.86,9409.98,366.00,-407.878334,34.567358
2017-09-07T09:52:00,4117.78,19976.86,9407.70,366.00,-399.900526,33.939124
2017-09-07T09:57:00,4098.89,19976.86,9421.73,366.00,-392.137523,33.329099
2017-09-07T10:02:00,4108.24,19976.86,9401.01,366.00,-384.553122,32.738839
2017-09-07T10:07:00,4140.72,19976.86,9380.95,366.00,-377.120524,32.169080
2017-09-07T10:12:00,4109.11,19976.86,9398.65,366.00,-369.905223,31.613116
2017-09-07T10:17:00,4195.89,19976.86,9318.97,366.00,-362.781506,31.079933
2017-09-07T10:22:00,4210.67,19976.86,9331.71,366.00,-355.824256,30.562099
2017-09-07T10:27:00,4291.03,19976.86,9253.13,366.00,-348.968099,30.063732
2017-09-07T10:32:00,4206.58,19976.86,9321.77,366.00,-342.368535,29.571300
2017-09-07T10:37:00,4121.38,19976.86,9324.27,366.00,-336.013594,29.085267
2017-09-07T10:42:00,4210.59,19976.86,9246.99,366.00,-329.737575,28.617721
2017-09-07T10:47:00,4107.24,19976.86,9346.37,366.00,-323.709613,28.154734
2017-09-07T10:52:00,4079.38,19976.86,9299.77,366.00,-317.853482,27.701597
2017-09-07T10:57:00,4115.05,19976.86,9284.15,366.00,-312.110938,27.261908
2017-09-07T11:02:00,4132.71,19976.86,9275.36,366.00,-306.495372,26.833859
2017-09-07T11:07:00,4133.16,19976.86,9264.07,366.00,-301.017733,26.415925
2017-09-07T11:12:00,4155.92,19976.86,9229.54,366.00,-295.657136,26.008959
2017-09-07T11:17:00,4212.90,19976.86,9182.13,366.00,-290.385746,25.614285
2017-09-07T11:22:00,4151.86,19976.86,9208.49,366.00,-285.290045,25.225056
2017-09-07T11:27:00,4158.65,19976.86,9166.10,366.00,-280.313691,24.844835
2017-09-07T11:32:00,4242.94,19976.86,9103.04,366.00,-275.399224,24.477075
2017-09-07T11:37:00,4179.89,19976.86,9143.37,366.00,-270.649324,24.114007
2017-09-07T11:42:00,4124.49,19976.86,9136.65,366.00,-266.051604,23.756180
2017-09-07T11:47:00,4135.48,19976.86,9103.38,366.00,-261.555953,23.406612
2017-09-07T11:52:00,4137.44,19976.86,9083.76,366.00,-257.165694,23.064617
2017-09-07T11:57:00,4124.31,19976.86,9073.26,366.00,-252.887428,22.729335
2017-09-07T12:02:00,4130.85,19976.86,9045.05,366.00,-248.705365,22.401408
2017-09-07T12:07:00,4130.20,19976.86,9024.74,366.00,-244.621355,22.080315
