DateTime,Metric,Capacity,CR,TR,beta, beta_std
2017-09-11T13:21:00,22493.26,110399.90,87906.64,366.00,0.000000,0.000000
2017-09-11T13:26:00,22385.44,110399.90,88014.46,366.00,-107.824219,0.000000
2017-09-11T13:31:00,22508.47,110399.90,4596.05,40.12,7.605469,180.169522
2017-09-11T13:36:00,22395.07,110399.90,87926.07,366.00,-17.154492,84.695834
2017-09-11T13:41:00,22254.19,110399.90,88015.79,366.00,-46.852148,55.911422
2017-09-11T13:46:00,22241.79,110399.90,88072.40,366.00,-50.414118,36.723738
2017-09-11T13:51:00,22532.64,110399.90,87879.16,366.00,-15.122907,38.069349
2017-09-11T13:56:00,22370.84,110399.90,87884.30,366.00,-12.641067,28.437171
2017-09-11T14:01:00,22371.58,110399.90,87890.57,366.00,-10.591178,22.078376
2017-09-11T14:06:00,25410.58,110399.90,0.00,1.89,156.793951,120.741514
2017-09-11T14:11:00,27667.40,110399.90,0.00,0.84,343.550586,163.616916
2017-09-11T14:16:00,23415.78,110399.90,0.00,1.06,274.557351,144.165298
2017-09-11T14:21:00,22344.04,110399.90,0.00,1.54,188.474835,135.096817
2017-09-11T14:26:00,22437.33,110399.90,0.00,2.22,131.646175,121.792076
2017-09-11T14:31:00,22355.63,110399.90,0.00,3.27,89.374009,109.135002
2017-09-11T14:36:00,22573.55,110399.90,0.00,4.59,63.924443,96.889750
2017-09-11T14:41:00,22382.00,110399.90,0.00,7.09,41.449889,86.695761
2017-09-11T14:46:00,22263.45,110399.90,0.00,12.88,22.871140,77.964564
2017-09-11T14:51:00,22538.71,110399.90,0.00,21.75,13.557813,69.990594
2017-09-11T14:56:00,22239.28,110399.90,59911.66,128.42,2.301138,63.383527
2017-09-11T15:01:00,22370.84,110399.90,85141.23,366.00,-4.353031,57.488837
2017-09-11T15:06:00,22370.23,110399.90,85325.29,366.00,-9.305888,52.345399
2017-09-11T15:11:00,22269.64,110399.90,85475.26,366.00,-14.066563,47.878949
2017-09-11T15:16:00,22287.86,110399.90,85599.27,366.00,-17.409448,43.932080
2017-09-11T15:21:00,22451.92,110399.90,85677.35,366.00,-18.336594,40.415811
2017-09-11T15:26:00,22337.84,110399.90,85769.83,366.00,-19.883952,37.314618
2017-09-11T15:31:00,22516.20,110399.90,85788.05,366.00,-19.538670,34.547293
2017-09-11T15:36:00,22432.11,110399.90,85892.69,366.00,-19.739239,32.076598
2017-09-11T15:41:00,22263.63,110399.90,85965.90,366.00,-20.926893,29.870746
2017-09-11T15:46:00,22257.99,110399.90,86050.16,366.00,-21.793731,27.882213
